Compound	SMILES
L-alanyl-&gamma;-D-glutamyl-L-lysyl-D-alanyl-D-alanine	C[C@H]([NH3+])C(=O)N[C@@H](CCC(N[C@@H](CCCC[NH3+])C(=O)N[C@H](C)C(N[C@@H](C(=O)[O-])C)=O)=O)C([O-])=O
2'-deoxycytidine	C(O)[C@@H]2([C@H](C[C@H](N1(\C=C/C(/N)=N\C(=O)1))O2)O)
trimethyl sulfonium	C[S+](C)C
serotonin	C([NH3+])CC1(\C2(/C=C(\C=C/C(/N\C=1)=2)/O))
4-phospho-D-erythronate	C(OP(=O)([O-])[O-])[C@H]([C@H](C([O-])=O)O)O
cobalt chloride	
benzyl alcohol	C(C1(\C=C/C=C\C=1))O
xanthosine	C(O)[C@H]3(O[C@@H](N1(C2(/NC(=O)NC(=O)C(\N=C/1)=2)))[C@H](O)[C@H](O)3)
<i>O</i>-phospho-L-serine	C(OP([O-])([O-])=O)[C@H]([NH3+])C(=O)[O-]
<i>keto</i>-L-sorbose	C(O)C(=O)[C@@H](O)[C@H](O)[C@@H](O)CO
monodehydroascorbate radical	C(O)[C@H](O)[C@@H]1(C(\O)=C(C(=O)O1)\O)
acryloyl-CoA	C=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
aminopropylcadaverine	C(CC[NH2+]CCCCC[NH3+])[NH3+]
L-alanyl-&gamma;-D-glutamyl-<I>meso</i>-2,6-diaminopimeloyl-D-alanyl-D-alanine	C[C@H]([NH3+])C(=O)N[C@H](CCC(=O)N[C@H](C(N[C@H](C)C(N[C@H](C)C([O-])=O)=O)=O)CCC[C@@H]([NH3+])C(=O)[O-])C(=O)[O-]
guanosine	C(O)[C@H]3(O[C@@H](N1(\C=N/C2(C(=O)NC(/N)=N/C1=2)))[C@H](O)[C@H](O)3)
cetylpyridinium	CCCCCCCCCCCCCCCC[N+]1(\C=C/C=C\C=1)
2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	C[C@](OP([O-])([O-])=O)(CO)[C@H](O)COP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])([O-])=O
sodium sulfate	
4-nitrobenzyl alcohol	C(O)C1(\C=C/C(/[N+]([O-])=O)=C\C=1)
2'-deoxyguanosine	C(O)[C@H]3(O[C@@H](N1(C2(\N=C(N)/NC(=O)C(\N=C/1)=2)))C[C@H](O)3)
O-phospho-D-serine	C(OP([O-])([O-])=O)[C@@H]([NH3+])C(=O)[O-]
hydroxyl radical	O
&gamma;-butyrobetainyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC[N+](C)(C)C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
NADH	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)5))
dTDP-4-dehydro-&beta;-L-rhamnose	CC1(\C(=O)NC(=O)N(\C=1)[C@H]3(C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]2(O[C@@H](C)C(=O)[C@@H](O)[C@@H](O)2))O3))
adenosine	C(O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
1-palmitoyl-2-myristoyl-<i>sn</i>-glycero-3-phosphocholine	CCCCCCCCCCCCCCCC(OC[C@@H](OC(=O)CCCCCCCCCCCCC)COP(OCC[N+](C)(C)C)([O-])=O)=O
(3Z)-dec-3-enoyl-CoA	CCCCCC\C=C/CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
4-aminobenzoate	C(=O)([O-])C1(\C=C/C(/N)=C\C=1)
NADPH	C1(\N(/C=C(C\C=1)/C(=O)N)[C@@H]2(O[C@@H]([C@H]([C@H]2O)O)COP(OP(OC[C@H]5(O[C@@H](N3(C4(\C(\N=C/3)=C(N)/N=C\N=4)))[C@H](OP([O-])(=O)[O-])[C@H](O)5))(=O)[O-])(=O)[O-]))
&alpha;-D-lyxopyranose	C1(O[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)1)
D-erythrose 4-phosphate	C([C@@H]([C@@H](COP([O-])([O-])=O)O)O)=O
zinc sulfate heptahydrate	
allicin	C=CCSS(CC=C)=O
inosine	C(O)[C@H]3(O[C@@H](N1(C2(\N=C/NC(=O)C(\N=C/1)=2)))[C@H](O)[C@H](O)3)
<i>N</i><sup>&omega;</sup>-phospho-L-arginine	C(CC[C@H]([NH3+])C(=O)[O-])NC(NP(=O)([O-])[O-])=[NH2+]
(3S)-hydroxyadipyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(C[C@H](CCC(=O)[O-])O)=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
dTDP-6-deoxy-&alpha;-D-glucose	CC1(\C(=O)NC(=O)N(\C=1)[C@H]3(C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]2(O[C@H](C)[C@@H](O)[C@H](O)[C@@H](O)2))O3))
2'-deoxyinosine	C(O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(\N=C/N=2)\O)))C[C@H](O)3)
2-palmitoyl-<i>sn</i>-glycero-3-phosphoserine	CCCCCCCCCCCCCCCC(=O)O[C@@H](COP([O-])(=O)OC[C@H]([NH3+])C([O-])=O)CO
(3Z)-dodec-3-enoyl-CoA	CCCCCCCC\C=C/CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
benzoate	C(C1(\C=C/C=C\C=1))([O-])=O
1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	C(OP([O-])(=O)[O-])[C@@H](O)[C@@H](O)C(=O)CNC1(/C=C\C=C/C(/C(=O)[O-])=1)
manganese(II) sulfate	
1-palmitoyl-<i>sn</i>-glycerol 3-phosphate	CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])[O-]
2'-deoxyadenosine	C(O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))C[C@H](O)3)
O-phospho-L-tyrosine	C([C@H](CC1(\C=C/C(/OP([O-])([O-])=O)=C\C=1))[NH3+])(=O)[O-]
purine-6-thiol	C1(\NC2(C(=S)N\C=N/C(\N=1)=2))
crotonobetainyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(/C=C/C[N+](C)(C)C)=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
agmatine	C(CCC[NH3+])NC(N)=[NH2+]
dTDP-&beta;-L-rhamnose	CC1(\C(=O)NC(=O)N(\C=1)[C@H]3(C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]2(O[C@@H](C)[C@H](O)[C@@H](O)[C@@H](O)2))O3))
thymidine	CC1(\C(=O)NC(N(\C=1)[C@H]2(C[C@H](O)[C@@H](CO)O2))=O)
(2<i>R</i>)-2,3-dihydroxy-3-methylbutanoate	CC(C)(O)[C@@H](O)C(=O)[O-]
<i>N</i><sup>6</sup>-(1-deoxy-6-<i>O</i>-phospho-D-fructos-1-yl)-L-lysine	C(C(=O)[C@@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O)[NH2+]CCCC[C@H]([NH3+])C(=O)[O-]
1-<i>cis</i>-vaccenoyl-<i>sn</i>-glycerol-3-phosphate	CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])O
2'-deoxyuridine	C(O)[C@@H]2([C@H](C[C@H](N1(\C=C/C(=O)NC1=O))O2)O)
L-threonine 3-O-phosphate	C[C@@H](OP([O-])([O-])=O)[C@H]([NH3+])C(=O)[O-]
<i>keto</i>-D-tagatose	C(O)C(=O)[C@@H](O)[C@@H](O)[C@H](O)CO
thioguanine	C1(\NC2(/N=C(N)\N=C(C(/N=1)=2)\S))
(2E,5Z)-tetradecenoyl-CoA	CCCCCCCC\C=C/C/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
dTDP-4-acetamido-&alpha;-D-fucose	CC1(\C(=O)NC(N(\C=1)[C@H]3(C[C@H](O)[C@@H](COP(=O)([O-])OP(O[C@H]2(O[C@H](C)[C@H](NC(=O)C)[C@H](O)[C@@H](O)2))(=O)[O-])O3))=O)
sulfur dioxide	O=S=O
2-oleoylglycerol	CCCCCCCC\C=C/CCCCCCCC(=O)OC(CO)CO
(<i>S</i>)-(+)-allantoin	C(=O)(N)N[C@H]1(NC(=O)NC(=O)1)
glycerone phosphate	C(C(=O)CO)OP([O-])([O-])=O
1-myristoyl-<i>sn</i>-glycerol 3-phosphate	CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])[O-]
3-(imidazol-5-yl)pyruvate	C1(\N\C=N/C(\CC(=O)C(=O)[O-])=1)
(3<i>R</i>)-3-hydroxybutanoyl-CoA	C[C@H](CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)O
O-phospho-D-tyrosine	C([C@@H](CC1(\C=C/C(/OP([O-])(=O)[O-])=C\C=1))[NH3+])(=O)[O-]
2-protocatechuoylphloroglucinolcarboxylate	C(C2(/C(/OC(C1(\C=C/C(/O)=C(/C=1)/O))=O)=C\C(\O)=C/C(/O)=2))([O-])=O
5,6,7,8-tetrahydrofolate	C(NC1(\C=C/C(/C(=O)N[C@H](C(=O)[O-])CCC([O-])=O)=C\C=1))[C@H]2(CNC3(/N=C(N)\NC(=O)C(/N2)=3))
4-hydroxybenzoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(C1(\C=C/C(/O)=C\C=1))=O)COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
5,6-diaminouracil	C1(N)(=C(N)C(=O)NC(=O)N1)
diimidotriphosphate	N(P(NP(=O)(O)O)(O)=O)P(O)(=O)O
triethanolamine	C(O)C[NH+](CCO)CCO
ethyl red	CCN(CC)C2(\C=C/C(/N=N/C1(\C=C/C=C\C(\C(=O)[O-])=1))=C\C=2)
(<i>R</i>)-(-)-allantoin	[C@@H]1(NC(=O)N)(NC(=O)NC(=O)1)
(S)-4-amino-5-oxopentanoate	C([C@H](CCC([O-])=O)[NH3+])=O
11-deoxycorticosterone	C[C@@]34([C@H]2(CC[C@@]1(C)([C@@H](CC[C@H](C(=O)CO)1)[C@@H]2CCC/3=C\C(=O)CC4)))
(<i>S</i>)-3-hydroxybutanoyl-CoA	C[C@@H](CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)O
5'-amino-5'-deoxyadenosine	C([NH3+])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
biotin	C1(S[C@@H](CCCCC(=O)[O-])[C@H]2(NC(=O)N[C@@H]12))
malonyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
D-gluconate 6-phosphate	C([C@H]([C@H]([C@@H]([C@H](C([O-])=O)O)O)O)O)OP([O-])([O-])=O
ectoine	CC1(\NCC[C@@H](C([O-])=O)\[NH+]=1)
purine	C1(\C2(\N=C/NC(/N=C\N=1)=2))
EDTA	C(C[NH+](CC([O-])=O)CC([O-])=O)[NH+](CC([O-])=O)CC([O-])=O
Reactive blue 19	C(OS(=O)(=O)[O-])CS(=O)(=O)C4(\C=C/C(/NC1(\C2(\C(=O)C3(/C=C\C=C/C(/C(=O)C(/C(/N)=C(/C=1)/S([O-])(=O)=O)=2)=3))))=C\C=4)
6-methoxy-3-methyl-2-<i>all-trans</i>-octaprenyl-1,4-benzoquinol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C(\C)=C(/C=C(C(/O)=1)/OC)/O)
N-acetylmuramate(alpha-methyl)-L-alanyl-D-glutamate	C[C@@H](C(N[C@H](CCC(=O)[O-])C([O-])=O)=O)NC(=O)[C@@H](C)O[C@@H]1([C@@H](NC(=O)C)[C@@H](OC)O[C@H](CO)[C@@H](O)1)
(<i>S</i>)-dihydroorotate	C1(C(=O)NC(=O)N[C@H](C(=O)[O-])1)
2''-<i>O</i>-acetyl-ADP-ribose	CC(O[C@H]4(C(O[C@H](COP(OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)[O-])(=O)[O-])[C@@H](O)4)O))=O
monofluoromethylornithine	C(F)C(C(=O)[O-])([NH3+])CCC[NH3+]
(<i>R</i>)-pantothenate	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
benzoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1(\C=C/C=C\C=1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
&beta;-D-galactose 1-phosphate	C(O)[C@H]1(O[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H](O)1)
crotonobetaine	C[N+](C/C=C/C([O-])=O)(C)C
L-methionyl-L-alanine dipeptide	C[C@@H](C(=O)[O-])NC(=O)[C@H](CCSC)[NH3+]
methylene blue	C[N+](C)=C3(\C=C/C1(/C(/SC2(\C(\N=1)=C/C=C(/C=2)/N(C)C))=C\3))
2-methyl-1,4-benzoquinone	CC1(\C(=O)\C=C/C(=O)\C=1)
S-succinyl-dihydrolipoamide	C(N)(=O)CCCC[C@H](SC(=O)CCC(=O)[O-])CCS
3''-<i>O</i>-acetyl-ADP-ribose	CC(O[C@@H]4([C@@H](COP(OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)[O-])(=O)[O-])OC(O)[C@H](O)4))=O
(<i>E</i>)-3-penten-2-one	C/C=C/C(=O)C
<i>N</i>-methyl-L-valine	CC([C@@H](C(=O)[O-])[NH2+]C)C
nicotinate	C1(\N=C/C(/C(=O)[O-])=C\C=1)
isobutanoyl-CoA	CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O
&alpha;-D-galactose 1-phosphate	C(O)[C@H]1(O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H](O)1)
feruloyl amide	
cacodylate	C[As](C)(=O)[O-]
cibacron blue 3GA	C6(\N=C(NC4(/C=C\C(\NC1(\C2(\C(C3(\C(\C(C(/C(/N)=C(/C=1)/S([O-])(=O)=O)=2)=O)=C/C=C\C=3))=O)))=C/C(/S([O-])(=O)=O)=4))/N=C(NC5(\C(\S(=O)(=O)[O-])=C/C=C\C=5))\N=6)Cl
(2S)-2-amino-4-deoxy-chorismate	C=C(O[C@H]1(\C=C/C=C([C@@H]1[NH3+])/C(=O)[O-]))C(=O)[O-]
<i>N</i>-pantoylglycyl-2-aminoethanethiol	CC([C@@H](O)C(=O)NCC(=O)NCCS)(C)CO
a [protein]-<i>N</i><sup>6</sup>-[1,1-(5-adenosylyl-&alpha;-D-ribose-1,2-di-O-yl)ethyl]-L-lysine	CC1([NH2+]CCCC[C@@H](C([a protein])=O)N[a protein])(O[C@H]2(O[C@@H]([C@@H](O)[C@@H](O1)2)COP(=O)([O-])OP([O-])(=O)OC[C@H]3(O[C@H]([C@H](O)[C@@H]3O)N4(C5(\N=C/N=C(C(\N=C/4)=5)/N)))))
2,2'-dipyridyl	C2(\C=C(C1(\C=C/C=C\N=1))/N=C\C=2)
3-methylcrotonyl-CoA	CC(C)=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
prenylated FMNH<sub>2</sub>	CC1(\C(/C)=C2(C(C)(C)CCN3(C4(/C(=O)NC(=O)NC(\N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-])C(/C=1)=C2/3)=4))))
5-methylcytidine	CC1(\C(\N)=N/C(=O)N(\C=1)[C@H]2([C@@H]([C@@H]([C@@H](CO)O2)O)O))
methyl red	CN(C)C2(\C=C/C(/N=N/C1(\C=C/C=C\C(\C(=O)[O-])=1))=C\C=2)
sulfachloropyridazine	C1(Cl)(=N/N=C(\C=C/1)/NS(=O)(=O)C2(\C=C/C(/N)=C\C=2))
4-(2'-carboxyphenyl)-4-oxobutyryl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(CCC(C1(/C=C\C=C/C(/C([O-])=O)=1))=O)=O)COP(=O)(OP(=O)(OC[C@H]2(O[C@H]([C@@H]([C@@H]2OP([O-])(=O)[O-])O)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
<i>keto</i>-D-ribulose	C(O)[C@@H](O)[C@@H](O)C(=O)CO
6-chloropurine	C1(\NC2(C(/Cl)=N\C=N/C(\N=1)=2))
ADP-D-ribose	C(OP(=O)([O-])OP(OC[C@@H]1([C@@H](O)[C@@H](O)C(O1)O))(=O)[O-])[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4)
octopamine	C(C(C1(\C=C/C(/O)=C\C=1))O)[NH3+]
aphidicolin	C[C@]4([C@H](O)CC[C@@]3(C)([C@H](CC[C@H]1(C[C@@H]2([C@](CO)(O)CCC1(C2)3)))4))(CO)
3'-dephospho-CoA	CC(C)(COP([O-])(=O)OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
(<i>R</i>)-lipoate	C(CCC(=O)[O-])C[C@@H]1(CCSS1)
&beta;-D-glucuronate	[C@H]1(O)([C@@H](O)[C@H](O)O[C@H](C(=O)[O-])[C@@H](O)1)
three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)	CC(C(=O)NC(C(=O)O)C)NC(=O)C2(CCCC(C(=O)O)NC(=O)C(C)NC(=O)C5(CCCC(C(=O)O)NC(=O)C(C)NC(=O)C(CCCC(C(=O)O)N)NC(=O)C(CCC(O)=O)NC(=O)C(C)NC(=O)C(C)OC8(C(OC1(C(NC(C)=O)C(O)C(O)C(CO)O1))C(CO)OC(OC7(C(CO)OC(OC6(C(CO)OC(OC4(C(CO)OC(OC3(C(CO)O/C=C(C(OC(C(NC(C(NC(C(N2)=O)CCC(O)=O)=O)C)=O)C)3)/NC(=O)C))C(NC(=O)C)C(O)4))C(NC(C)=O)C(OC(C(NC(C(=O)NC(C(N5)=O)CCC(O)=O)C)=O)C)6))C(NC(C)=O)C(O)7))C(NC(C)=O)8)))
UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-&alpha;-D-glucosamine	CCCCCCCCCCC[C@H](CC(N[C@@H]1([C@H]([C@@H]([C@H](O[C@@H]1OP(=O)([O-])OP(=O)(OC[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O))[O-])CO)O)OC(C[C@@H](CCCCCCCCCCC)O)=O))=O)O
dGTP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\N=C(N)/NC(=O)C(\N=C/1)=2)))C[C@H](O)3)
2-<i>cis</i>,6-<i>trans</i>,10-<i>trans</i>-geranylgeranyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/COP([O-])(=O)OP(=O)([O-])[O-]
lipid IV<sub>A</sub> (<i>E. coli</i>)	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)1)CO[C@@H]2(O[C@H](CO)[C@H]([C@@H]([C@H]2NC(C[C@H](O)CCCCCCCCCCC)=O)OC(=O)C[C@H](O)CCCCCCCCCCC)OP([O-])([O-])=O))
6DNM-NH3	CC1(\C2(/C=C3(C(/C)=C/C(N4(C(C[NH3+])COC(/C(/N(C)C(=O)\C=1)=2)=C3/4))=O)))
cyclopropane phosphatidylethanolamine (dioctadec-11,12-cyclo-anoyl, n-C18:0 cyclo	CCCCCCC1(CC1CCCCCCCCCC(OC[C@H](COP(OCC[NH3+])([O-])=O)OC(=O)CCCCCCCCCC2(CC(CCCCCC)2))=O)
sulfolane	C1(CCCS(=O)(=O)1)
8-oxo-GDP	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\N=C(N)/NC(=O)C(NC(=O)1)=2)))[C@H](O)[C@H](O)3)
<i>trans</i>-4-hydroxy-L-proline	C1([NH2+][C@H](C(=O)[O-])C[C@@H](O)1)
1-acyl-sn-glycero-3-phosphoglycerol (n-C12:0)	CCCCCCCCCCCC(=O)OC[C@H](COP(=O)(OC[C@H](CO)O)[O-])O
carboxymethyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSCC([O-])=O)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
molybdopterin	C(OP([O-])(=O)[O-])[C@@H]1(C(\[S-])=C([C@H]2([C@@H](O1)NC3(/N=C(N)\NC(=O)C(/N2)=3)))\S)
&alpha;-D-glucuronate	[C@H]1(O)([C@@H](O)[C@@H](O)O[C@H](C(=O)[O-])[C@@H](O)1)
pyruvic oxime	CC(/C(=O)[O-])=N\O
<i>bis</i>(guanylyl tungstenpterin) cofactor	C(OP([O-])(=O)OP([O-])(=O)OC[C@H]8(O[C@H]%10(NC%11(/N=C(N)\NC(=O)C(/N[C@@H](C9(\S[W]4(=O)(SC5(/[C@@H](COP([O-])(=O)OP(=O)([O-])OC[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3))))O[C@@H]6([C@H](C(\S4)=5)NC7(\C(=O)NC(/N)=N/C(\N6)=7))))SC\8=9))%10)=%11))))[C@@H]%12([C@@H](O)[C@@H](O)[C@@H](O%12)N%13(\C=N/C%14(C(=O)NC(/N)=N/C%13=%14)))
XTP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(/NC(=O)NC(=O)C(\N=C/1)=2)))[C@H](O)[C@H](O)3)
di-<i>trans</i>,poly-<i>cis</i>-heptaprenyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])OP(=O)([O-])[O-]
lipid X (<i>E. coli</i>)	CCCCCCCCCCC[C@H](CC(N[C@@H]1([C@H]([C@@H]([C@H](O[C@@H]1OP([O-])(=O)[O-])CO)O)OC(C[C@@H](CCCCCCCCCCC)O)=O))=O)O
cephalosporin derivative compound 6	C[C@@H](NC(=O)C)C(=O)N[C@H](C([O-])=O)CCC(=O)NC(CCCC[NH3+])C(=O)N[C@@H]1(C(=O)N2(C(/C(=O)[O-])=C(CC[C@H](NC(CC[C@H](NC(=O)C)C([O-])=O)=O)C(N[C@H](C(N[C@H](C([O-])=O)C)=O)C)=O)/CS[C@H]12))
&alpha;-methyl-glutamate	CC(N)(C(=O)O)CCC(=O)O
(<i>Z</i>)-2-methylaminoacrylate	CC(\C(=O)[O-])=C\N
NiFe(CO)(CN)<sub>2</sub> cofactor	C(#N)[Fe](C#[O+])C#N.S([a protein])[Ni](S[a protein])(S[a protein])S[a protein]
L-homoserine lactone	C1(C[C@H]([NH3+])C(=O)O1)
dATP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))C[C@H](O)3)
4-hydroxy-L-threonine	C(O)[C@@H](O)[C@H]([NH3+])C(=O)[O-]
antimonous acid	O[Sb](O)O
phenylacetyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC1(\C=C/C=C\C=1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
pyridoxal 5'-phosphate	CC1(/N=C\C(\COP(=O)([O-])[O-])=C(C(/O)=1)\C=O)
<i>aldehydo</i>-D-glucuronate	C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-]
(8<i>S</i>)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate	C(OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-])[C@H]1(O[C@H]2(N3(C4(\N=C(N)/NC(=O)C(N[C@H]([C@](O)1[C@@H](O)2)3)=4))))
