Compound	SMILES
UDP-&alpha;-D-xylose	C3(O[C@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])[C@H](O)[C@@H](O)[C@H](O)3)
glycyrrhetaldehyde	C[C@@]4(C)(C3(CC[C@@]2(C)([C@]1(C)(CC[C@@]5([C@H](C/1=C\C(C2[C@](C)3CC[C@H](O)4)=O)C[C@](C=O)(C)CC5)C))))
(-)-epicatechin	C3(/C=C(C(/O)=C\C(\[C@H]1(OC2(\C(/C[C@H]1O)=C(/C=C(/C=2)/O)\O)))=3)/O)
x-dxyl-PEN-1:5	
mono-<i>trans</i>, poly-<i>cis</i>-decaprenyl group	C\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC/C=C(C)/CCC=C(C)C
D-<i>myo</i>-inositol (1,4,5)-trisphosphate	[C@@H]1(O)([C@@H](OP([O-])([O-])=O)[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)1)
gibberellin A<sub>4</sub>	C=C1([C@H]3(C[C@]4(C1)([C@H]([C@@H]5([C@]2(C(=O)O[C@](CC[C@H](O)2)([C@@H](CC3)4)5)(C)))C([O-])=O)))
genistein	C3(\C(\C1(\C(=O)C2(/C(/O)=C\C(\[O-])=C/C(/O\C=1)=2)))=C/C=C(\C=3)/O)
antheraxanthin	CC(/C=C/C=C(C)/C=C/C1(/C(C)(C)C[C@H](O)CC(/C)=1))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@]23(C(C)(C)C[C@H](O)C[C@](O2)(C)3)
salicylate &beta;-D-glucose ester	C(O)[C@H]2(O[C@@H](OC(C1(/C=C\C=C/C(/O)=1))=O)[C@H](O)[C@@H](O)[C@H](O)2)
14-heptacosanol	CCCCCCCCCCCCCC(O)CCCCCCCCCCCCC
L-methionine-(<i>R</i>)-<i>S</i>-oxide	CS(=O)CC[C@H]([NH3+])C(=O)[O-]
<i>all-trans</i>-&zeta;-carotene	CC(C)=CCCC(\C)=C/CCC(\C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)/CC/C=C(C)/CCC=C(C)C
prostaglandin H<sub>2</sub>	CCCCC[C@H](O)/C=C/[C@H]2([C@H]1(C[C@H](OO1)[C@H](C\C=C/CCCC(=O)[O-])2))
1-18:2-2-16:3-monogalactosyldiacylglycerol	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/C\C=C/C\C=C/CC)=O)=O
pseudouridine	C2(\NC(=O)NC(C(/[C@H]1([C@@H]([C@@H]([C@@H](CO)O1)O)O))=2)=O)
a-dman-OCT-2:6|1:a|2:keto|3:d	
3-carboxy-9-(methylsulfanyl)-2-oxononanoate	CSCCCCCCC(C(=O)C(=O)[O-])C(=O)[O-]
2-hydroxy-3-[(1E)-3-oxoprop-1-en-1-yl]-2H-pyran-6-carboxylate	C(=O)/C=C/C1(/C(O)OC(/C([O-])=O)=C/C=1)
<i>N</i>3-(4-methoxyfumaroyl)-L-2,3-diaminopropanoate	C(=O)(NC[C@@H](C(=O)[O-])[NH3+])/C=C/C(=O)OC
thiosulfinate	C/C=C/SS(/C=C/C)=O
pheophytin b	C=CC4(\C(/C)=C3(\C=C6([C@@H](C)[C@H](CCC(=O)OC/C=C(C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(/C5(\[C@@H](C(OC)=O)C(=O)C1(\C(\NC(/C(\C)=1)=C/C2(/C(\CC)=C(C(\N=2)=C\C(\N3)=4)/C=O))=5)))=N\6)))
trimethylacetaldehyde	CC(C=O)(C)C
CDP	C(OP(OP([O-])([O-])=O)(=O)[O-])[C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O)
isorhamnetin	COC1(\C(\O)=C/C=C(/C=1)/C2(/OC3(\C(\C(=O)C(/[O-])=2)=C(/C=C(/C=3)/O)\O)))
a-dman-HEX-1:5|6:d	
5-&alpha;-androstan-3&beta;,17&beta;-diol	C[C@@]24(CC[C@H](O)C[C@H](CC[C@H]1([C@@H]3(CC[C@H](O)[C@@](C)(CC[C@@H]12)3)))4)
1-&alpha;-linolenoyl-2-(3E)-hexadecenoyl-phosphatidylglycerol	CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)C/C=C/CCCCCCCCCCCC)COP(=O)([O-])OC[C@H](CO)O
&alpha;-L-galactopyranose	C([C@@H]1(O[C@H]([C@H]([C@@H]([C@@H]1O)O)O)O))O
cyanidin 3,5-di-<i>O</i>-&beta;-D-glucoside	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC3(\C4(/C=C(C(C2(\C=C(C(/O)=C\C=2)\O))=[O+]C(\C=C(/C=3)\[O-])=4)/O[C@H]5([C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5))))
2-[(2'-methylsulfanyl)ethyl]maleate	CSCCC(\C(=O)[O-])=C\C([O-])=O
3-methyl-2-oxobutanoate	CC(C(C([O-])=O)=O)C
hexadecanedioate	C(=O)([O-])CCCCCCCCCCCCCCC(=O)[O-]
kaempferol 3,7-bis-<i>O</i>-&beta;-D-glucoside	C([C@H]5(O[C@@H](OC4(\C=C3(C(\C(C(/O[C@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O))=C(C2(\C=C/C(/O)=C\C=2))\O3)=O)=C(/C=4)\O)))[C@@H]([C@H]([C@@H]5O)O)O))O
N-methyl-&beta;-alanine	C[NH2+]CCC([O-])=O
maltotetraose	C([C@H]4(O[C@H](O[C@@H]3([C@H](O[C@H](O[C@@H]2([C@H](O[C@H](O[C@@H]1([C@H](OC(O)[C@@H]([C@H]1O)O)CO))[C@@H]([C@H]2O)O)CO))[C@@H]([C@H]3O)O)CO))[C@@H]([C@@H](O)[C@@H]4O)O))O
(+)-5-deoxystrigol	CC1(\C(=O)O[C@H](\C=1)O/C=C2([C@@H]3([C@H](OC(=O)2)C4([C@@](C)(C)CCCC(C3)=4))))
GDP-&alpha;-D-mannose	C(OP(=O)([O-])OP(O[C@H]1(O[C@@H]([C@@H](O)[C@H](O)[C@H](O)1)CO))(=O)[O-])[C@H]4(O[C@@H](N2(C3(\N=C(N)/NC(=O)C(\N=C/2)=3)))[C@H](O)[C@H](O)4)
2-(8-hydroxy-2-oxotridecyl)-6-oxopyran-4-olate	CCCCCC(O)CCCCCC(=O)CC1(\OC(=O)/C=C(\C=1)/[O-])
D-ribulose 5-phosphate	C([C@H]([C@H](C(CO)=O)O)O)OP([O-])([O-])=O
&beta;-tocotrienol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CC[C@@]1(C)(OC2(\C(/CC1)=C(C)/C(/O)=C\C(/C)=2))
<i>N</i>-benzylformamide	C(C1(\C=C/C=C\C=1))NC=O
4&alpha;-carboxy-ergosta-7,24(24<sup>1</sup>)-dien-3&beta;-ol	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C([O-])=O)[C@H](CC=1)2))CC[C@](C)34))))=C
ergosta-5,7,22,24(28)-tetraen-3&beta;-ol	CC(C)C(/C=C/[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@]1(CC[C@H](O)CC/1=C\C=2)(C))CC[C@](C)34))))=C
(<i>22R,23R</i>)-28-homocastasterone 22-O-sulfate	CC[C@H]([C@H]([C@@H]([C@@H](C)[C@@H]2([C@]3(CC[C@@H]4([C@]1(C[C@H]([C@H](C[C@@H]1C(=O)C[C@@H]([C@H](CC2)3)4)O)O)C))(C)))OS(=O)(=O)[O-])O)C(C)C
arachidoyl-CoA	CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
coniferyl acetate	CC(OC/C=C/C1(\C=C/C(/O)=C(C=1)/OC))=O
protopine	CN2(CC4(\C5(\OCOC(/C=C\C(/CC(=O)C3(\C=C1(C(/OCO1)=C\C(/CC2)=3)))=4)=5)))
(24<i>E</i>)-3&alpha;,7&alpha;,12&alpha;-trihydroxy-5&beta;-cholest-24-enoyl-CoA	C[C@H](CC/C=C(C)/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[C@H]4(CC[C@@H]5([C@@](C)4[C@@H](O)C[C@H]6([C@H]5[C@H](O)C[C@H]7([C@@](C)6CC[C@@H](O)C7))))
b-dman-HEX-1:5|6:a	
amobarbital	CCC1(C([N-]C(NC1=O)=O)=O)CCC(C)C
5-iodo-dCTP	C(OP(OP(=O)([O-])OP(=O)([O-])[O-])(=O)[O-])[C@@H]2([C@H](C[C@H](N1(/C=C(C(/N)=N\C1=O)/I))O2)O)
OH<SUP>-</SUP>	[OH-]
trimethoprim	COC2(/C=C(CC1(\C=N/C(\N)=N\C(/N)=1))\C=C(C(\OC)=2)\OC)
quercetin-3-<i>O</i>-glucoside-7-<i>O</i>-rhamnoside	C[C@@H]5(O[C@H](OC3(\C=C(C4(\C(C(/O[C@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O))=C(C2(\C=C/C(/O)=C(/C=2)/O))\OC(/C=3)=4)=O))\O))[C@@H]([C@@H]([C@H]5O)O)O)
ergosta-5,7,24(28)-trien-3&beta;-ol	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@]1(CC[C@H](O)CC/1=C\C=2)(C))CC[C@](C)34))))=C
(-)-menthol	CC([C@@H]1(CC[C@H](C[C@H]1O)C))C
(-)-pinoresinol	COC1(\C(\O)=C/C=C(/C=1)/[C@@H]4(OC[C@H]3([C@H](C2(\C=C/C(/O)=C(/C=2)/OC))OC[C@H]34)))
gibberellin A<sub>15</sub> (open lactone form)	C=C1([C@H]2(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)(CCC[C@@](CO)([C@@H](CC2)3)4)C([O-])=O))C([O-])=O)))
(3S)-3-(1-carboxylatoethenoxy)cyclohepta-1,6-diene-1-carboxylate	C=C(C(=O)[O-])O[C@@H]1(/C=C(\C=C/CC1)/C(=O)[O-])
(2E)-dec-2-enoyl-CoA	CCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
&beta;-ureidoalanine	C(NC(N)=O)[C@@H](C([O-])=O)[NH3+]
(-)-yatein	COC4(/C=C(C[C@@H]3([C@@H](CC1(\C=C/C2(/OCOC(/C=1)=2)))COC3=O))\C=C(C(\OC)=4)\OC)
(2R,3E)-phycocyanobilin	C/C=C1([C@@H](C)C(NC\1=C/C4(/NC(/C=C3(C(/CCC([O-])=O)=C(C)/C(\C=C2(C(/C)=C(CC)/C(=O)N2))=N\3))=C(CCC([O-])=O)/C(\C)=4))=O)
(<i>S</i>)-2,3,4,5-tetrahydrodipicolinate	C1(CC(/C([O-])=O)=N\[C@@H](C1)C([O-])=O)
17&beta;-estradiol	C[C@]12([C@@H](CC[C@H](O)1)[C@@H]3([C@H](CC2)C4(\C(/CC3)=C/C(/O)=C\C=4)))
&gamma;-linolenoyl-CoA	CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
taraxasterol	C=C4(CC[C@]5(C)(CC[C@]2(C)([C@H](CC[C@@H]1([C@@]3(C)(CC[C@H](O)C(C)(C)[C@H](CC[C@](C)12)3)))[C@@H]([C@H](C)4)5)))
6-hydroxytyphasterol	CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C[C@H](O)[C@H]1(C[C@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
4-(indol-3-yl)butanoyl-CoA	CC(C)(COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCC4(\C5(/C=C\C=C/C(/N\C=4)=5))
androsta-1,4-diene-3,17-dione	C[C@@]34(\C=C/C(=O)\C=C(CC[C@@H]1([C@H](CC[C@]2(C)(C(CC[C@@H]12)=O))3))/4)
(1<i>R</i>,6<i>R</i>)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate	C1(\C=C([C@H]([C@H](O)\C=1)C(=O)[O-])\C(=O)CCC(=O)[O-])
anserine	CN1(\C=N/C=C(C[C@H](NC(CC[NH3+])=O)C([O-])=O)\1)
D-aspartate	C(C(=O)[O-])[C@@H]([NH3+])C(=O)[O-]
2'-deoxycytidine	C(O)[C@@H]2([C@H](C[C@H](N1(\C=C/C(/N)=N\C(=O)1))O2)O)
L-<I>allo</I>-threonine	C[C@H](O)[C@H]([NH3+])C(=O)[O-]
3-(4-hydroxyphenyl)pyruvate	C1(\C(/CC(C([O-])=O)=O)=C/C=C(\C=1)/O)
a-dgal-HEX-1:4	
3-[(4'-methylsulfanyl)butyl]malate	CSCCCCC(C(O)C(=O)[O-])C(=O)[O-]
<i>aldehydo</i>-D-xylose	C(=O)[C@H](O)[C@@H](O)[C@H](O)CO
5-fluorouracil	C1(/NC(=O)NC(=O)C(/F)=1)
glycerone phosphate	C(C(=O)CO)OP([O-])([O-])=O
(<i>Z</i>)-1-(L-cysteinylglycin-<i>S</i>-yl)-<i>N</i>-hydroxy-&omega;-(methylsulfanyl)butan-1-imine	CSCCCC(\SC[C@H]([NH3+])C(=O)NCC([O-])=O)=N\O
avenastenone	C\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CCC(=O)C[C@H](CC=1)2))CC[C@](C)34))))/C(C)C
gibberellin A<sub>20</sub>	C=C1([C@@]3(O)(C[C@]4(C1)([C@H]([C@@H]5([C@]2(C(=O)O[C@](CCC2)([C@@H](CC3)4)5)(C)))C([O-])=O)))
D-xylono-1,5-lactone	C1([C@@H]([C@H]([C@@H](CO1)O)O)O)=O
campesterol	CC(C)[C@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
(2Z,4E)-2-hydroxy-6-oxohexa-2,4-dienoate	C(=O)/C=C/C=C(C(=O)[O-])\O
steviolbioside	C=C1(C[C@@]46(C[C@@]1(O[C@@H]3(O[C@@H]([C@@H](O)[C@H](O)[C@@H](O[C@H]2([C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2))3)CO))CC[C@@H]([C@]5(C)(CCC[C@](C([O-])=O)(C)[C@@H](CC4)5))6))
UDP-<i>N</i>-acetyl-&alpha;-D-quinovosamine	C[C@@H]3([C@@H](O)[C@@H]([C@H]([C@@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])O3)NC(C)=O)O)
nitrite	N([O-])=O
5-phenylpentanoate	C([O-])(=O)CCCCC1(\C=C/C=C\C=1)
&alpha;-D-rhamnopyranose	C[C@@H]1([C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)
(2S)-flavanone	C3(\C=C/C(/[C@@H]1(CC(=O)C2(\C(\O1)=C/C=C\C=2)))=C\C=3)
D-ribulose 1-phosphate	C(OP([O-])(=O)[O-])C(=O)[C@H](O)[C@H](O)CO
5-phenylpentanoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCC1(\C=C/C=C\C=1))COP(=O)(OP(=O)(OC[C@H]2(O[C@H]([C@@H]([C@@H]2OP([O-])(=O)[O-])O)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
4-(methylsulfanyl)-2-oxobutanoate	CSCCC(C([O-])=O)=O
octacosanoate	CCCCCCCCCCCCCCCCCCCCCCCCCCCC([O-])=O
6-phospho D-glucono-1,5-lactone	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)C(=O)O1)
methotrexate	CN(CC1(\C=N/C2(\N=C(N)/N=C(C(\N=1)=2)/N)))C3(\C=C/C(/C(N[C@@H](CCC([O-])=O)C(=O)[O-])=O)=C\C=3)
(11Z)-3-oxoicosa-11-enoyl-CoA	CCCCCCCC\C=C/CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
<i>S</i>-formylglutathione	C(NC(=O)[C@H](CSC=O)NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
3-oxolignoceroyl-CoA	CCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
dimethylselenopropanoate-amine	C[Se+](C)CCC[NH3+]
2-methoxy-6-<i>all trans</i>-octaprenyl-1,4-benzoquinol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(/C=C(\C=1)/O)\OC)
1,2-dioctanoyl-1-amino-2,3-propanediol	CCCCCCCC(=O)NCC(CO)OC(=O)CCCCCCC
(S)-nandinine	COC1(/C=C\C2(/C[C@@H]3(N(CC(\C(\O)=1)=2)CCC4(\C/3=C/C5(/OCOC(/C=4)=5)))))
1-(methylsulfanyl)-5-<i>aci</i>-nitropentane	CSCCCCC=[N+]([O-])O
b-xxyl-PEN-1:5	
[polyketide synthase acyl-carrier protein]-group	CC(C)(COP(=O)([O-])OC[C@H](N[a holo acp domain within a [polyketide synthase]])C(=O)[a holo acp domain within a [polyketide synthase]])[C@@H](O)C(=O)NCCC(=O)NCCS
methyl bromide	CBr
&beta;-D-idopyranuronate	C([O-])(=O)[C@H]1(O[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)1)
dihydrolipoate	C(S)C[C@H](S)CCCCC(=O)[O-]
codeinone	C[NH+]4(CC[C@@]15([C@@H]3(C(=O)\C=C/[C@@H]([C@@H](CC2(\C=C/C(/OC)=C(C\1=2)/O3))4)5)))
5-hydroxy-coniferaldehyde	COC1(\C(\O)=C(C=C(/C=C/C=O)/C=1)\O)
6-(methylsulfanyl)hexyl-desulfoglucosinolate	CSCCCCCCC(\S[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=N\O
all-<i>trans</i>-undecaprenyl group	C/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C
methyl (<i>2E,6E</i>)-farnesoate	CC(C)=CCCC(\C)=C/CCC(\C)=C/C(=O)OC
<i>trans</i>-cerot-2-enoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
2-amino-6-acetyl-3,7,8,9-tetrahydro-3H-pyrimido[4,5-b][1,4]diazepin-4-one	CC(=O)C1(\CCNC2(\C(/N=1)C(=O)\N=C(N)/N=2))
&alpha;-D-ribose 1,5-bisphosphate	C(OP(=O)([O-])[O-])[C@H]1(O[C@@H]([C@@H]([C@@H]1O)O)OP([O-])(=O)[O-])
UDP-2-acetamido-2,6-dideoxy-&alpha;-D-<i>xylo</i>-hex-4-ulose	C[C@@H]3(C(=O)[C@@H]([C@H]([C@@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])O3)NC(C)=O)O)
1-linoleoyl-2-linoleoyl-phosphatidylcholine	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C)=O
(<i>Z,Z</i>)-biliverdin-IX &alpha;	C=CC1(\C(\NC(C(/C)=1)=O)=C\C4(\NC(/C=C3(C(/CCC(=O)[O-])=C(C)/C(\C=C2(C(/C)=C(C=C)/C(=O)N2))=N\3))=C(CCC(=O)[O-])/C(\C)=4))
<i>S</i>-methylglutathione	CSC[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
a thiol group	[C-3]S
2-bromoporphobilinogen	C(C1(\NC(/Br)=C(CCC(=O)[O-])\C(/CC(=O)[O-])=1))[NH3+]
methanol	CO
esculetin	C1(\C2(/C=C(C(/O)=C\C(OC(=O)\C=1)=2)/O))
(2<i>Z</i>,4<i>E</i>)-2-hydroxy-6-oxonona-2,4-diene-1,9-dioate	C([O-])(=O)CCC(=O)/C=C/C=C(C([O-])=O)\O
15-dehydro-prostaglandin E<sub>2</sub>	CCCCCC(=O)/C=C/[C@@H]1([C@@H](C\C=C/CCCC(=O)[O-])C(=O)C[C@@H](O)1)
thioacrolein	C=CC=S
3-dehydrosphinganine	CCCCCCCCCCCCCCCC([C@H](CO)[NH3+])=O
2-(formamido)-N<sup>1</sup>-(5-phospho-&beta;-D-ribosyl)acetamidine	C(NC=O)C(N[C@H]1([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O1))=[NH2+]
2-dehydro-3-deoxy-D-gluconate	C(=O)([O-])C(=O)C[C@H](O)[C@H](O)CO
(<i>Z</i>)-indol-3-ylacetaldoxime	C(\CC1(\C2(/C=C\C=C/C(/N\C=1)=2)))=N\O
thiamine phosphate	CC2(\[N+](/CC1(\C(\N)=N/C(\C)=N\C=1))=C/SC(/CCOP([O-])(=O)[O-])=2)
N-(phosphonacetyl)-L-aspartate	C(N[C@H](C([O-])=O)CC(=O)[O-])(=O)CP(O)(=O)[O-]
(3<i>E</i>,7<i>E</i>)-dolabella-3,7-dien-18-ol	CC2(/CC[C@H]1([C@H](C(C)(C)O)CC[C@@](C)1C/C=C(C)/CC/C=2))
a coenzyme-A group	CC(C)(COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O)[C@@H](O)C(=O)NCCC(=O)NCCS
stachyose	C(O)[C@H]4(O[C@](O[C@H]3(O[C@H](CO[C@@H]2([C@@H]([C@H]([C@H]([C@@H](CO[C@@H]1([C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O))O2)O)O)O))[C@@H](O)[C@H](O)[C@@H](O)3))(CO)[C@H]([C@@H]4O)O)
stigmasterol	CC[C@@H](C(C)C)/C=C/[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
terbinafine	CC(C#C/C=C/C[NH+](C)CC1(\C2(\C=C/C=C\C(\C=C/C=1)=2)))(C)C
(indol-3-yl)-<i>N</i>-(sulfonatooxy)methanimidothioate	C1(\NC2(/C=C\C=C/C(/C(\CC(\[S-])=N\OS(=O)(=O)[O-])=1)=2))
&beta;-D-mannopyranose 6-phosphate	C(OP(=O)([O-])[O-])[C@H]1(O[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)1)
<i>N</i>-carbamoylputrescine	C(CCCNC(N)=O)[NH3+]
pseudouridine 5'-phosphate	C2(\NC(=O)NC(C(/[C@H]1([C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O1)O)O))=2)=O)
14-<i>apo</i>-arabidiol	CC(=O)[C@@H]1(CC[C@H]2([C@](C)1CC[C@@H]3([C@@](C)2CC[C@H](O)C(C)(C)3)))
pentachlorophenol	C1(C(\Cl)=C(C(\[O-])=C(C(\Cl)=1)\Cl)\Cl)Cl
tetraethylammonium	CC[N+](CC)(CC)CC.C
indole	C1(\C=C/C2(N\C=C/C(\C=1)=2))
a-dido-HEX-1:5|6:a	
4-nitrophenyl phosphate	C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/OP([O-])(=O)[O-])
4-coumaroyltriacetate lactone	C2(/C=C(\C=C/C(/C=C/C(=O)CC1(\OC(=O)/C=C(\C=1)/[O-]))=2)/O)
indole-5,6-quinone-2-carboxylate	C([O-])(=O)C1(\NC2(\C(/C=1)=C/C(=O)C(=O)/C=2))
5-<i>S</i>-cysteinyldopaquinone	C([C@@H](C(=O)[O-])[NH3+])C1(\C=C(C(C(\C=1)=O)=O)\SC[C@@H](C(=O)[O-])[NH3+])
b-dglc-HEX-1:5	
<i>N</i>-acetyl-L-phenylalanine	CC(=O)N[C@H](C([O-])=O)CC1(\C=C/C=C\C=1)
hydrogen cyanide	C#N
4&alpha;,14&alpha;-dimethyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	CC(C)=CCC[C@@H](C)[C@H]2(CC[C@@]3(C)(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))
b-dara-HEX-2:5|2:keto	
L-galactonate	C([C@@H]([C@H]([C@H]([C@@H](C([O-])=O)O)O)O)O)O
heptacosane	CCCCCCCCCCCCCCCCCCCCCCCCCCC
(<i>Z</i>)-1-(L-cysteinylglycin-<i>S</i>-yl)-<i>N</i>-hydroxy-2-(4-hydroxyphenyl)ethan-1-imine	C(SC(/CC1(\C=C/C(/O)=C\C=1))=N/O)[C@H]([NH3+])C(=O)NCC(=O)[O-]
P1-uridyl-P2-methyl diphosphate	COP(=O)([O-])OP(=O)([O-])OC[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)N2(\C=C/C(=O)NC(=O)2))
(2E,4E,6E)-4-methylocta-2,4,6-trienedial	CC(/C=C/C=O)=C\C=C\C=O
loganin	C[C@H]1([C@@H](O)C[C@H]3([C@@H]1[C@H](O[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))O/C=C3/C(OC)=O))
isoguanine	C1(\NC2(NC(/N=C(C(\N=1)=2)/N)=O))
gibberellin A<sub>17</sub>	C=C1([C@@]2(O)(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)(CCC[C@@](C([O-])=O)([C@@H](CC2)3)4)C([O-])=O))C([O-])=O)))
