Reaction	EC-Number	In-Pathway	Substrates
UDP-alpha-D-glucose + solasodine  ->  UDP + solasodine 3-O-beta-D-glucoside + H+	EC-2.4.1.173		solasodine // UDP-&alpha;-D-glucose // UDP // solasodine 3-O-&beta;-D-glucoside // H<SUP>+</SUP>
alpha-D-mannopyranose 6-phosphate  <-->  beta-D-mannopyranose 6-phosphate	EC-5.1.3		&alpha;-D-mannopyranose 6-phosphate // &beta;-D-mannopyranose 6-phosphate
(+)-7-epi-jasmonate  <-->  (-)-jasmonate		jasmonic acid biosynthesis	(+)-7-<i>epi</i>-jasmonate // (-)-jasmonate
L-saccharopine + NAD+ + H2O  =  2-oxoglutarate + L-lysine + NADH + H+	EC-1.5.1.7		L-saccharopine // NAD<sup>+</sup> // H<sub>2</sub>O // 2-oxoglutarate // L-lysine // NADH // H<SUP>+</SUP>
5-(methylsulfanyl)-2-oxopentanoate + a proteinogenic amino acid  <-->  L-homomethionine + a 2-oxo carboxylate	EC-2.6.1	L-homomethionine biosynthesis	a proteinogenic amino acid // 5-(methylsulfanyl)-2-oxopentanoate // L-homomethionine // a 2-oxo carboxylate
a (1->4)-beta-D-xylan + n H2O  ->  alpha-D-xylopyranose	EC-3.2.1.177		H<sub>2</sub>O // a (1&rarr;4)-&beta;-D-xylan // &alpha;-D-xylopyranose
a homogalacturonan + UDP-alpha-D-xylose  ->  a xylogalacturonan + UDP + H+	EC-2.4.2.41	xylogalacturonan biosynthesis	UDP-&alpha;-D-xylose // a homogalacturonan // a xylogalacturonan // UDP // H<SUP>+</SUP>
an [E1 ubiquitin-activating enzyme]-S-ubiquitinyl-L-cysteine + a [protein]-L-lysine  =  an [E1 ubiquitin-activating enzyme]-L-cysteine + a [protein]-N6-monoubiquitinyl-L-lysine + H+	EC-2.3.2.24		a [protein]-L-lysine // an [E1 ubiquitin-activating enzyme]-<i>S</i>-ubiquitinyl-L-cysteine // an [E1 ubiquitin-activating enzyme]-L-cysteine // a [protein]-<i>N<sup>6</sup></i>-monoubiquitinyl-L-lysine // H<SUP>+</SUP>
aurachin C + NAD(P)H + dioxygen + H+  ->  aurachin C epoxide + NAD(P)+ + H2O		aurachin C + NAD(P)H + dioxygen + H+  =  4-hydroxy-2-methyl-3-oxo-4-farnesyl-3,4-dihydroquinoline-1-oxide + NAD(P)+ + H2O	H<SUP>+</SUP> // NAD(P)H // dioxygen // aurachin C // aurachin C epoxide // NAD(P)<sup>+</sup> // H<sub>2</sub>O
an alpha-limit dextrin + n H2O  ->  a debranched alpha-limit dextrin + n a maltodextrin	EC-3.2.1.142		H<sub>2</sub>O // an &alpha;-limit dextrin // a debranched &alpha;-limit dextrin // a maltodextrin
campesterol + NAD(P)+  =  campest-4-en-3-one + NAD(P)H	EC-1.1.1.51		NAD(P)<sup>+</sup> // campesterol // campest-4-en-3-one // NAD(P)H
a 2-[(omega-methylsulfanyl)alkyl]maleate + H2O  <-->  a 3-[(omega-methylsulfanyl)alkyl]malate		a 2-[(omega-methylsulfanyl)alkyl]malate  <-->  a 3-[(omega-methylsulfanyl)alkyl]malate	H<sub>2</sub>O // a 2-[(&omega;-methylsulfanyl)alkyl]maleate // a 3-[(&omega;-methylsulfanyl)alkyl]malate
an acyl-CoA + sn-glycerol 3-phosphate  ->  a 2-lysophosphatidate + coenzyme A	EC-2.3.1.15	diacylglycerol and triacylglycerol biosynthesis // CDP-diacylglycerol biosynthesis I	<i>sn</i>-glycerol 3-phosphate // an acyl-CoA // a 2-lysophosphatidate // coenzyme A
(E)-4-coumaroyl-CoA + NADPH + H+  ->  4-coumaraldehyde + coenzyme A + NADP+	EC-1.2.1.44	phenylpropanoid biosynthesis	H<SUP>+</SUP> // NADPH // (<i>E</i>)-4-coumaroyl-CoA // 4-coumaraldehyde // NADP<sup>+</sup> // coenzyme A
(S)-2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline + H+  ->  (S)-(+)-allantoin + CO2	EC-4.1.1.97	urate conversion to allantoin I	(<i>S</i>)-2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline // H<SUP>+</SUP> // (<i>S</i>)-(+)-allantoin // CO<SUB>2</SUB>
2 6,3-dihydroxy-2-pyridinone + 2 an oxidized electron carrier  ->  nicotine blue + 2 a reduced two electron carrier			an oxidized electron carrier // 6,3-dihydroxy-2-pyridinone // nicotine blue // a reduced two electron carrier
formate + NAD+  ->  CO2 + NADH	EC-1.17.1.9	oxalate degradation VI // formate oxidation to CO<sub>2</sub>	NAD<sup>+</sup> // formate // CO<SUB>2</SUB> // NADH
3-carboxy-10-(methylsulfanyl)-2-oxodecanoate + H+  ->  10-(methylsulfanyl)-2-oxodecanoate + CO2		aliphatic glucosinolate biosynthesis, side chain elongation cycle	H<SUP>+</SUP> // 3-carboxy-10-(methylsulfanyl)-2-oxodecanoate // 10-(methylsulfanyl)-2-oxodecanoate // CO<SUB>2</SUB>
formaldehyde + a tetrahydrofolate  ->  a 5,10-methylenetetrahydrofolate + H2O		formaldehyde oxidation VII (THF pathway)	a tetrahydrofolate // formaldehyde // a 5,10-methylenetetrahydrofolate // H<sub>2</sub>O
sulfanylarsonate + hydrogen sulfide + H+  ->  [dihydroxy(sulfanylidene)-lambda5-arsanyl]sulfanide + H2O			H<SUP>+</SUP> // hydrogen sulfide // sulfanylarsonate // [dihydroxy(sulfanylidene)-&lambda;<sup>5</sup>-arsanyl]sulfanide // H<sub>2</sub>O
ATP + beta-D-fructofuranose 6-phosphate  ->  ADP + beta-D-fructofuranose 1,6-bisphosphate + H+	EC-2.7.1.11	glycolysis II (from fructose 6-phosphate) // glycolysis I (from glucose 6-phosphate) // glycolysis IV (plant cytosol)	&beta;-D-fructofuranose 6-phosphate // ATP // H<SUP>+</SUP> // ADP // &beta;-D-fructofuranose 1,6-bisphosphate
2,4,6-trinitrotoluene 4-nitroreductase		2,4,6-trinitrotoluene degradation	NADP<sup>+</sup> // H<sub>2</sub>O // 4-nitroso-2,6-dinitrotoluene // 2,4,6-trinitrotoluene // NADPH // H<SUP>+</SUP>
<i>N,N</i>-dihydroxy-L-tryptophan carboxy-lyase		4-hydroxyindole-3-carbonyl nitrile biosynthesis // indole-3-acetate biosynthesis II // camalexin biosynthesis // glucosinolate biosynthesis from tryptophan // L-tryptophan + 2 a reduced [NADPH-hemoprotein reductase] + 2 dioxygen  ->  (E)-(indol-3-yl)acetaldehyde oxime + 2 an oxidized [NADPH-hemoprotein reductase] + CO2 + 3 H2O	<i>N<sup>2</sup>,N<sup>2</sup></i>-dihydroxy-L-tryptophan // H<SUP>+</SUP> // (<i>E</i>)-(indol-3-yl)acetaldehyde oxime // CO<SUB>2</SUB> // H<sub>2</sub>O
3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-butanoyl-CoA + acetyl-CoA  <-  3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3-oxohexanoyl)-CoA + coenzyme A	EC-2.3.1.16	jasmonic acid biosynthesis	acetyl-CoA // 3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-butanoyl-CoA // 3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3-oxohexanoyl)-CoA // coenzyme A
a 5,10-methylenetetrahydrofolate + NADP+  <-->  a 5,10-methenyltetrahydrofolate + NADPH	EC-1.5.1.5	folate transformations II // formate assimilation into 5,10-methylenetetrahydrofolate // formaldehyde oxidation VII (THF pathway)	NADP<sup>+</sup> // a 5,10-methylenetetrahydrofolate // a 5,10-methenyltetrahydrofolate // NADPH
progesterone + NADPH + H+  ->  5beta-pregnan-3,20 dione + NADP+	EC-1.3.1		NADP<sup>+</sup> // 5&beta;-pregnan-3,20 dione // progesterone // NADPH // H<SUP>+</SUP>
2-[(2'-methylsulfanyl)pentyl]maleate + H2O  <-->  3-[(5'-methylsulfanyl)pentyl]malate		2-[(5'-methylsulfanyl)pentyl]malate  ->  3-[(5'-methylsulfanyl)pentyl]malate // aliphatic glucosinolate biosynthesis, side chain elongation cycle	H<sub>2</sub>O // 2-[(2'-methylsulfanyl)pentyl]maleate // 3-[(5'-methylsulfanyl)pentyl]malate
GTP:uridine 5'-phosphotransferase	EC-2.7.1.48	pyrimidine salvage pathway	GTP // uridine // H<SUP>+</SUP> // UMP // GDP
2-aminoprop-2-enoate  ->  2-iminopropanoate		L-djenkolate + H2O  ->  S-(sulfanylmethyl)-L-cysteine + pyruvate + ammonium // S-fenclorimyl-L-cysteine + H2O  ->  6-chloro-2-phenyl-4-sulfanylpyrimidine + pyruvate + ammonium // felinine and 3-methyl-3-sulfanylbutan-1-ol biosynthesis // L-methionine biosynthesis II (plants) // D-cysteine + H2O  ->  ammonium + pyruvate + hydrogen sulfide // D-serine degradation // L-selenocystathionine + H2O  ->  ammonium + pyruvate + seleno-L-homocysteine // L-serine  ->  pyruvate + ammonium // D-serine  ->  pyruvate + ammonium // an L-cysteine-S-conjugate + H2O  ->  pyruvate + a thiol + ammonium // L-cystathionine + H2O  ->  ammonium + pyruvate + L-homocysteine	2-aminoprop-2-enoate // 2-iminopropanoate
L-cysteine desulfurase + L-cysteine  ->  an S-sulfanyl-[L-cysteine desulfurase] + L-alanine	EC-2.8.1.7	[2Fe-2S] iron-sulfur cluster biosynthesis	L-cysteine // an [L-cysteine desulfurase] // an <i>S</i>-sulfanyl-[L-cysteine desulfurase] // L-alanine
UDP-alpha-D-glucose + cis-zeatin  ->  cis-zeatin-9-N-glucoside + UDP + H+	EC-2.4.1	cytokinins 9-<i>N</i>-glucoside biosynthesis	<i>cis</i>-zeatin // UDP-&alpha;-D-glucose // H<SUP>+</SUP> // <i>cis</i>-zeatin-9-<i>N</i>-glucoside // UDP
UMP + H2O  ->  uridine + phosphate	EC-3.1.3.5	pyrimidine salvage pathway	H<sub>2</sub>O // UMP // uridine // phosphate
a 2-[(omega-methylsulfanyl)alkyl]malate  <-->  a 2-[(omega-methylsulfanyl)alkyl]maleate + H2O		a 2-[(omega-methylsulfanyl)alkyl]malate  <-->  a 3-[(omega-methylsulfanyl)alkyl]malate	a 2-[(&omega;-methylsulfanyl)alkyl]malate // a 2-[(&omega;-methylsulfanyl)alkyl]maleate // H<sub>2</sub>O
(Z)-3-aminoacrylate + H+ + H2O  ->  3-oxopropanoate + ammonium			H<sub>2</sub>O // (<i>Z</i>)-3-aminoacrylate // H<SUP>+</SUP> // 3-oxopropanoate // ammonium
(S)-scoulerine + a reduced [NADPH-hemoprotein reductase] + dioxygen  ->  (S)-nandinine + an oxidized [NADPH-hemoprotein reductase] + 2 H2O	EC-1.14.19.73	sanguinarine and macarpine biosynthesis	dioxygen // a reduced [NADPH-hemoprotein reductase] // (<i>S</i>)-scoulerine // (S)-nandinine // an oxidized [NADPH-hemoprotein reductase] // H<sub>2</sub>O
2-[(2'-methylsulfanyl)propyl]maleate + H2O  ->  3-[(3'-methylsulfanyl)propyl]malate		2-[(3'-methylsulfanyl)propyl]malate  ->  3-[(3'-methylsulfanyl)propyl]malate // aliphatic glucosinolate biosynthesis, side chain elongation cycle	H<sub>2</sub>O // 2-[(2'-methylsulfanyl)propyl]maleate // 3-[(3'-methylsulfanyl)propyl]malate
a maltodextrin + ATP + H2O  =  a 6-phosphogluco-maltodextrin + AMP + phosphate	EC-2.7.9.4		H<sub>2</sub>O // ATP // a maltodextrin // a 6-phosphogluco-maltodextrin // AMP // phosphate
feruloyl-CoA + 16-hydroxypalmitate  ->  16-feruloyloxypalmitate + coenzyme A	EC-2.3.1.188	esterified suberin biosynthesis	16-hydroxypalmitate // feruloyl-CoA // coenzyme A // 16-feruloyloxypalmitate
monodemalonylsalvianin + malonyl-CoA  ->  salvianin + coenzyme A	EC-2.3.1.214	salvianin biosynthesis	malonyl-CoA // monodemalonylsalvianin // salvianin // coenzyme A
L-glutamate + ATP  ->  gamma-L-glutamyl 5-phosphate + ADP	EC-2.7.2.11	L-ornithine biosynthesis II // L-<i>N<sup>&delta;</sup></i>-acetylornithine biosynthesis // L-citrulline biosynthesis // L-proline biosynthesis I	ATP // L-glutamate // &gamma;-L-glutamyl 5-phosphate // ADP
1-oleoyl-2-oleoyl-phosphatidylcholine + 2 a ferrocytochrome b5 + dioxygen + 2 H+  ->  1-linoleoyl-2-oleoyl-phosphatidylcholine + 2 a ferricytochrome b5 + 2 H2O	EC-1.14.19.22	phospholipid desaturation	H<SUP>+</SUP> // a ferrocytochrome <i>b<SUB>5</SUB></i> // dioxygen // 1-oleoyl-2-oleoyl-phosphatidylcholine // 1-linoleoyl-2-oleoyl-phosphatidylcholine // H<sub>2</sub>O // a ferricytochrome <i>b<sub>5</sub></i>
2 a siderophore + 2 Fe2+ + NAD+  <-  2 a siderophore-bound Fe(III) + NADH + H+	EC-1.16.1.7		Fe<sup>2+</sup> // NAD<sup>+</sup> // a siderophore // a siderophore-bound Fe(III) // NADH // H<SUP>+</SUP>
a [lipoyl-carrier protein]-L-lysine + ATP + (R)-lipoate  ->  a [lipoyl-carrier protein]-N6-[(R)-lipoyl]-L-lysine + AMP + diphosphate + H+	EC-6.3.1.20		ATP // (<i>R</i>)-lipoate // a [lipoyl-carrier protein]-L-lysine // a [lipoyl-carrier protein]-<i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // AMP // diphosphate // H<SUP>+</SUP>
a [biotin carboxyl-carrier protein]-L-lysine + biotinyl-5'-adenylate  ->  a [biotin carboxyl-carrier protein]-N6-biotinyl-L-lysine + AMP + 2 H+		a [biotin carboxyl-carrier protein]-L-lysine + biotin + ATP  ->  AMP + a [biotin carboxyl-carrier protein]-N6-biotinyl-L-lysine + diphosphate + H+	biotinyl-5'-adenylate // a [biotin carboxyl-carrier protein]-L-lysine // a [biotin carboxyl-carrier protein]-<i>N</i><sup>6</sup>-biotinyl-L-lysine // AMP // H<SUP>+</SUP>
arachidoyl-CoA + malonyl-CoA + H+  ->  3-oxobehenoyl-CoA + CO2 + coenzyme A	EC-2.3.1.199	very long chain fatty acid biosynthesis II	H<SUP>+</SUP> // malonyl-CoA // arachidoyl-CoA // 3-oxobehenoyl-CoA // CO<SUB>2</SUB> // coenzyme A
betulin + a reduced [NADPH-hemoprotein reductase] + dioxygen  ->  betulinic aldehyde + an oxidized [NADPH-hemoprotein reductase] + 2 H2O		lupeol + 3 a reduced [NADPH-hemoprotein reductase] + 3 dioxygen  ->  betulinate + 3 an oxidized [NADPH-hemoprotein reductase] + 4 H2O + H+ // betulinate biosynthesis	dioxygen // a reduced [NADPH-hemoprotein reductase] // betulin // betulinic aldehyde // an oxidized [NADPH-hemoprotein reductase] // H<sub>2</sub>O
6-(methylsulfanyl)hexyl-glucosinolate + NADPH + dioxygen + H+  ->  6-(methylsulfinyl)hexyl-glucosinolate + NADP+ + H2O	EC-1.14.13.237	glucosinolate biosynthesis from tetrahomomethionine	H<SUP>+</SUP> // NADPH // dioxygen // 6-(methylsulfanyl)hexyl-glucosinolate // 6-(methylsulfinyl)hexyl-glucosinolate // H<sub>2</sub>O // NADP<sup>+</sup>
L-cysteinylglycine + H2O  ->  L-cysteine + glycine	EC-3.4.13.18	glutathione degradation (DUG pathway) // &gamma;-glutamyl cycle (plant pathway) // &gamma;-glutamyl cycle	H<sub>2</sub>O // L-cysteinylglycine // L-cysteine // glycine
S-adenosyl-L-methionine + a phenolphthiotriol  ->  S-adenosyl-L-homocysteine + a phenolphthiocerol + H+	EC-2.1.1		a phenolphthiotriol // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // a phenolphthiocerol // H<SUP>+</SUP>
2-oxoglutarate + L-alanine  <-->  L-glutamate + pyruvate	EC-2.6.1.2	L-alanine degradation II (to D-lactate) // L-alanine biosynthesis II // L-alanine degradation III	L-alanine // 2-oxoglutarate // L-glutamate // pyruvate
laurate + a reduced [NADPH-hemoprotein reductase] + dioxygen  ->  7-hydroxylaurate + an oxidized [NADPH-hemoprotein reductase] + H2O	EC-1.14.14.130	sporopollenin precursors biosynthesis	dioxygen // a reduced [NADPH-hemoprotein reductase] // laurate // 7-hydroxylaurate // an oxidized [NADPH-hemoprotein reductase] // H<sub>2</sub>O
D-myo-inositol (1,3,4)-trisphosphate + ATP  <-->  D-myo-inositol (1,3,4,5)-tetrakisphosphate + ADP + H+	EC-2.7.1.159	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3) // lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	ATP // D-<i>myo</i>-inositol (1,3,4)-trisphosphate // H<SUP>+</SUP> // D-<i>myo</i>-inositol (1,3,4,5)-tetrakisphosphate // ADP
15-cis-phytoene + 2 a plastoquinone  ->  9,15,9'-tri-cis-zeta-carotene + 2 a plastoquinol	EC-1.3.5.5		a plastoquinone // 15-<i>cis</i>-phytoene // 9,15,9'-tri-<i>cis</i>-&zeta;-carotene // a plastoquinol
biotin + ATP + H+  ->  biotinyl-5'-adenylate + diphosphate		a [biotin carboxyl-carrier protein]-L-lysine + biotin + ATP  ->  AMP + a [biotin carboxyl-carrier protein]-N6-biotinyl-L-lysine + diphosphate + H+	H<SUP>+</SUP> // ATP // biotin // biotinyl-5'-adenylate // diphosphate
4alpha-methyl-5alpha-cholesta-7,24-dien-3beta-ol  <-->  4alpha-methyl-zymosterol	EC-5.3.3.5		4&alpha;-methyl-5&alpha;-cholesta-7,24-dien-3&beta;-ol // 4&alpha;-methyl-zymosterol
18-hydroxystearoyl-CoA + 2 NADPH + 2 H+  ->  1,18-octadecane-diol + coenzyme A + 2 NADP+	EC-1.2.1.84	sporopollenin precursors biosynthesis	H<SUP>+</SUP> // NADPH // 18-hydroxystearoyl-CoA // 1,18-octadecane-diol // coenzyme A // NADP<sup>+</sup>
N-acetyl-L-glutamate 5-semialdehyde + NADP+ + phosphate  <-  N-acetylglutamyl-phosphate + NADPH + H+	EC-1.2.1.38	L-ornithine biosynthesis I // L-arginine biosynthesis II (acetyl cycle)	phosphate // NADP<sup>+</sup> // <i>N</i>-acetyl-L-glutamate 5-semialdehyde // H<SUP>+</SUP> // <i>N</i>-acetylglutamyl-phosphate // NADPH
N-acetyl-alpha-D-glucosamine 1-phosphate + UTP + H+  ->  UDP-N-acetyl-alpha-D-glucosamine + diphosphate	EC-2.7.7.23	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II	UTP // <i>N</i>-acetyl-&alpha;-D-glucosamine 1-phosphate // H<SUP>+</SUP> // UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine // diphosphate
spermidine + NAD+  ->  (E)-(4-aminobutylidene)(3-aminopropyl)amine + NADH + H+		hypusine biosynthesis // spermidine + an [eIF5A-precursor]-lysine  ->  an [eIF5A-precursor]-deoxyhypusine + propane-1,3-diamine + H+	NAD<sup>+</sup> // spermidine // (<i>E</i>)-(4-aminobutylidene)(3-aminopropyl)amine // NADH // H<SUP>+</SUP>
S-adenosyl-L-methionine + O-phosphoethanolamine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+	EC-2.1.1.103	phosphatidylcholine biosynthesis II // phosphatidylcholine biosynthesis III // phosphatidylcholine biosynthesis IV // choline biosynthesis I	<i>O</i>-phosphoethanolamine // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // <i>S</i>-adenosyl-L-homocysteine // N-methylethanolamine phosphate
acetyl-CoA + L-ornithine  ->  N5-acetyl-L-ornithine + coenzyme A + H+	EC-2.3.1	L-<i>N<sup>&delta;</sup></i>-acetylornithine biosynthesis	L-ornithine // acetyl-CoA // <i>N<sup>5</sup></i>-acetyl-L-ornithine // coenzyme A // H<SUP>+</SUP>
S-adenosyl-L-methionine + cycloartenol  ->  S-adenosyl-L-homocysteine + 24-methylenecycloartanol + H+	EC-2.1.1.41	phytosterol biosynthesis (plants)	cycloartenol // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // <i>S</i>-adenosyl-L-homocysteine // 24-methylenecycloartanol
kaempferol 3-rhamnosyltransferase	EC-2.4.1	kaempferol glycoside biosynthesis (Arabidopsis)	UDP-&beta;-L-rhamnose // kaempferol // H<SUP>+</SUP> // kaempferol-3-<i>O</i>-&alpha;-L-rhamnopyranoside // UDP
Se-methyl-Se-L-methionine + H2O  ->  dimethyl selenide + 2-oxobutanoate + ammonium + H+	EC-4.4.1.11	seleno-amino acid detoxification and volatilization I	H<sub>2</sub>O // <i>Se</i>-methyl-Se-L-methionine // dimethyl selenide // 2-oxobutanoate // ammonium // H<SUP>+</SUP>
kaempferol 7-glucosyltransferase	EC-2.4.1.237	kaempferol glycoside biosynthesis (Arabidopsis)	kaempferol // UDP-&alpha;-D-glucose // H<SUP>+</SUP> // kaempferol 7-<i>O</i>-glucoside // UDP
myricetin 3-O-beta-D-glucoside + UDP-alpha-D-glucose  ->  myricetin 3-O-gentiobioside + UDP + H+	EC-2.4.1	myricetin gentiobioside biosynthesis	UDP-&alpha;-D-glucose // myricetin 3-<i>O</i>-&beta;-D-glucoside // myricetin 3-<i>O</i>-gentiobioside // UDP // H<SUP>+</SUP>
(<i>S</i>)-3-methyl-2-oxopentanoate dehydrogenase (acylating)	EC-1.2.1.25	L-isoleucine degradation I	coenzyme A // NAD<sup>+</sup> // (3<i>S</i>)-3-methyl-2-oxopentanoate // (2<i>S</i>)-2-methylbutanoyl-CoA // NADH // CO<SUB>2</SUB>
campest-5-en-3-one  =  campest-4-en-3-one	EC-5.3.3.1		campest-5-en-3-one // campest-4-en-3-one
sphinganine + ATP  ->  sphinganine 1-phosphate + ADP + H+	EC-2.7.1.91	sphingolipid biosynthesis (plants)	ATP // sphinganine // H<SUP>+</SUP> // sphinganine 1-phosphate // ADP
geraniol + NAD+  <-->  geranial + NADH + H+	EC-1.1.1.347		NAD<sup>+</sup> // geraniol // geranial // NADH // H<SUP>+</SUP>
(R)-mevalonate + ATP  ->  (R)-5-phosphomevalonate + ADP + H+	EC-2.7.1.36	mevalonate pathway I	ATP // (<i>R</i>)-mevalonate // H<SUP>+</SUP> // (<i>R</i>)-5-phosphomevalonate // ADP
L-cysteine + O-succinyl-L-homoserine  <-->  succinate + L-cystathionine + H+	EC-2.5.1.48	homocysteine and cysteine interconversion	O-succinyl-L-homoserine // L-cysteine // H<SUP>+</SUP> // succinate // L-cystathionine
22-carboxy-docosanoyl-CoA + sn-glycerol 3-phosphate  ->  2-C22:0-DCA-LPA + coenzyme A	EC-2.3.1.198	suberin monomers biosynthesis	<i>sn</i>-glycerol 3-phosphate // 22-carboxy-docosanoyl-CoA // coenzyme A // 2-C22:0-DCA-LPA
geranyl diphosphate  ->  (4R)-limonene + diphosphate	EC-4.2.3.20		geranyl diphosphate // (<i>4R</i>)-limonene // diphosphate
S-fenclorimyl-L-cysteine  ->  2-aminoprop-2-enoate + 6-chloro-2-phenyl-4-sulfanylpyrimidine		S-fenclorimyl-L-cysteine + H2O  ->  6-chloro-2-phenyl-4-sulfanylpyrimidine + pyruvate + ammonium	<i>S</i>-fenclorimyl-L-cysteine // 2-aminoprop-2-enoate // 6-chloro-2-phenyl-4-sulfanylpyrimidine
3 (E)-4-coumaroyl-CoA + spermidine  ->  tricoumaroyl spermidine + 3 coenzyme A + 3 H+	EC-2.3.1	spermidine hydroxycinnamic acid conjugates biosynthesis	spermidine // (<i>E</i>)-4-coumaroyl-CoA // H<SUP>+</SUP> // tricoumaroyl spermidine // coenzyme A
(22S)-22-hydroxycampesterol + a reduced [NADPH-hemoprotein reductase] + dioxygen  ->  (22S)-22-hydroxy-campest-4-en-3-one + an oxidized [NADPH-hemoprotein reductase] + 2 H2O	EC-1.14.19.79	brassinolide biosynthesis II	a reduced [NADPH-hemoprotein reductase] // dioxygen // (22<i>S</i>)-22-hydroxycampesterol // (22<i>S</i>)-22-hydroxy-campest-4-en-3-one // H<sub>2</sub>O // an oxidized [NADPH-hemoprotein reductase]
benzoyl-CoA + propan-1-ol  ->  propyl benzoate + coenzyme A	EC-2.3.1.84	volatile esters biosynthesis (during fruit ripening)	propan-1-ol // benzoyl-CoA // propyl benzoate // coenzyme A
(Z)-1-(L-cysteinylglycin-S-yl)-N-hydroxy-omega-(methylsulfanyl)octan-1-imine + H2O  ->  (Z)-1-(L-cystein-S-yl)-N-hydroxy-omega-(methylsulfanyl)octan-1-imine + glycine	EC-3.4.13.23	glucosinolate biosynthesis from pentahomomethionine	H<sub>2</sub>O // (<i>Z</i>)-1-(L-cysteinylglycin-<i>S</i>-yl)-<i>N</i>-hydroxy-&omega;-(methylsulfanyl)octan-1-imine // (<i>Z</i>)-1-(L-cystein-<i>S</i>-yl)-<i>N</i>-hydroxy-&omega;-(methylsulfanyl)octan-1-imine // glycine
(E)-4-coumaroyl-CoA + cyanidin 3,5-di-O-beta-D-glucoside  ->  shisonin + coenzyme A	EC-2.3.1	superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside)	cyanidin 3,5-di-<i>O</i>-&beta;-D-glucoside // (<i>E</i>)-4-coumaroyl-CoA // shisonin // coenzyme A
codeine + 2-oxoglutarate + dioxygen  ->  morphine + formaldehyde + succinate + CO2	EC-1.14.11.32		dioxygen // 2-oxoglutarate // codeine // morphine // formaldehyde // succinate // CO<SUB>2</SUB>
(E)-phenylacetaldehyde oxime + a reduced [NADPH-hemoprotein reductase] + dioxygen  ->  1-aci-nitro-2-phenylethane + an oxidized [NADPH-hemoprotein reductase] + H2O		glucosinolate biosynthesis from phenylalanine // (E)-phenylacetaldehyde oxime + a reduced [NADPH-hemoprotein reductase] + glutathione + dioxygen  ->  (Z)-1-(glutathion-S-yl)-N-hydroxy-2-phenylethan-1-imine + an oxidized [NADPH-hemoprotein reductase] + 2 H2O	a reduced [NADPH-hemoprotein reductase] // dioxygen // (<i>E</i>)-phenylacetaldehyde oxime // 1-<i>aci</i>-nitro-2-phenylethane // an oxidized [NADPH-hemoprotein reductase] // H<sub>2</sub>O
D-myo-inositol (1,2,3) trisphosphate + H2O  ->  D-myo-inositol (1,2) bisphosphate + phosphate	EC-3.1.3.62	phytate degradation I	H<sub>2</sub>O // D-<i>myo</i>-inositol (1,2,3) trisphosphate // D-<i>myo</i>-inositol (1,2) bisphosphate // phosphate
(R)-lactic acid  <-->  (S)-lactic acid			<i>(R)</i>-lactic acid // <i>(S)</i>-lactic acid
