Reaction	EC-Number	In-Pathway	Substrates
dADP + ATP  ->  dATP + ADP	EC-2.7.4.6	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis	ATP // dADP // dATP // ADP
2 a [biotin carboxyl-carrier protein]-N6-biotinyl-L-lysine  ->  a [biotin carboxyl-carrier-protein dimer]-N6-biotinyl-L-lysine		biotin-carboxyl carrier protein assembly	a [biotin carboxyl-carrier protein]-<i>N</i><sup>6</sup>-biotinyl-L-lysine // a [biotin carboxyl-carrier-protein dimer]-<i>N</i><sup>6</sup>-biotinyl-L-lysine
an alpha-limit dextrin  ->  a debranched alpha-limit dextrin	EC-3.2.1.33 // EC-2.4.1.25	glycogen degradation II	an &alpha;-limit dextrin // a debranched &alpha;-limit dextrin
pyruvate + L-aspartate 4-semialdehyde  ->  (2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate + H2O + H+	EC-4.3.3.7	dipicolinate biosynthesis	L-aspartate 4-semialdehyde // pyruvate // (2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate // H<sub>2</sub>O // H<SUP>+</SUP>
a (3R)-3-hydroxydodecanoyl-[acp]  ->  a (2E)-dodec-2-enoyl-[acp] + H2O	EC-4.2.1.59	palmitate biosynthesis II (bacteria and plant cytoplasm)	a (<i>3R</i>)-3-hydroxydodecanoyl-[acp] // a (2<i>E</i>)-dodec-2-enoyl-[acp] // H<sub>2</sub>O
phenyl acetate + H2O  ->  phenol + acetate + H+	EC-3.1.1.2		H<sub>2</sub>O // phenyl acetate // phenol // acetate // H<SUP>+</SUP>
<i>trans</i> oct-2-enoyl-[acp] reductase	EC-1.3.1.9	palmitate biosynthesis II (bacteria and plant cytoplasm)	NAD<sup>+</sup> // an octanoyl-[acp] // a (2<i>E</i>)-oct-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
2-C-methyl-D-erythritol 4-phosphate + NADP+  <-  1-deoxy-D-xylulose 5-phosphate + NADPH + H+	EC-1.1.1.267	methylerythritol phosphate pathway	NADP<sup>+</sup> // 2-C-methyl-D-erythritol 4-phosphate // 1-deoxy-D-xylulose 5-phosphate // NADPH // H<SUP>+</SUP>
a protein with a disulfide bond + a reduced glutaredoxin  ->  a protein with reduced L-cysteine residues + an oxidized glutaredoxin		glutathione-glutaredoxin redox reactions // 2 glutathione + a protein with a disulfide bond  ->  glutathione disulfide + a protein with reduced L-cysteine residues	a reduced glutaredoxin // a protein with a disulfide bond // a protein with reduced L-cysteine residues // an oxidized glutaredoxin
chlorophyllide b2 + phytyl diphosphate + 2 H+  ->  chlorophyll b2 + diphosphate	EC-2.5.1.62	chlorophyll <i>b</i><sub>2</sub> biosynthesis	H<SUP>+</SUP> // phytyl diphosphate // chlorophyllide <i>b</i><sub>2</sub> // chlorophyll <i>b</i><sub>2</sub> // diphosphate
(3<em>R</em>)-3-hydroxybutanoyl-[acyl-carrier-protein] hydratase	EC-4.2.1.59	palmitate biosynthesis II (bacteria and plant cytoplasm)	a (<i>3R</i>)-3-hydroxybutanoyl-[acp] // H<sub>2</sub>O // a (2<i>E</i>)-but-2-enoyl-[acp]
an N10-formyltetrahydrofolate + N1-(5-phospho-beta-D-ribosyl)glycinamide  ->  a tetrahydrofolate + N2-formyl-N1-(5-phospho-beta-D-ribosyl)glycinamide + H+	EC-2.1.2.2	5-aminoimidazole ribonucleotide biosynthesis I // tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	<i>N</i><sup>1</sup>-(5-phospho-&beta;-D-ribosyl)glycinamide // an <i>N</i><sup>10</sup>-formyltetrahydrofolate // a tetrahydrofolate // <i>N</i><sup>2</sup>-formyl-<i>N</i><sup>1</sup>-(5-phospho-&beta;-D-ribosyl)glycinamide // H<SUP>+</SUP>
2-carboxy-1,4-naphthoquinone + phytyl diphosphate + H+  ->  demethylphylloquinone + CO2 + diphosphate	EC-2.5.1.130	phylloquinol biosynthesis	H<SUP>+</SUP> // phytyl diphosphate // 2-carboxy-1,4-naphthoquinone // demethylphylloquinone // diphosphate // CO<SUB>2</SUB>
an S-sulfanyl-[cysteine desulfurase]-S-sulfanyl-[disordered-form scaffold protein] complex  ->  a [cysteine desulfurase]-(S-sulfanyl)2-[disordered-form scaffold protein] complex	EC-2.8.1	[2Fe-2S] iron-sulfur cluster biosynthesis	an <i>S</i>-sulfanyl-[cysteine desulfurase]-<i>S</i>-sulfanyl-[disordered-form scaffold protein] complex // a [cysteine desulfurase]-(<i>S</i>-sulfanyl)<sub>2</sub>-[disordered-form scaffold protein] complex
2 glutathione + NADP+  <-  glutathione disulfide + NADPH + H+	EC-1.8.1.7	glutathione-peroxide redox reactions	NADP<sup>+</sup> // glutathione // glutathione disulfide // NADPH // H<SUP>+</SUP>
cob(II)yrinate a,c-diamide + a [corrinoid adenosyltransferase]  ->  cob(II)yrinate a,c-diamide-[corrinoid adenosyltranferase]		2 ATP + 2 cob(II)yrinate a,c-diamide + a [reduced flavoprotein]  ->  2 adenosyl-cob(III)yrinate a,c-diamide + 2 triphosphate + an [oxidized flavoprotein] + 2 H+ // adenosylcobinamide-GDP biosynthesis from cobyrinate <i>a,c</i>-diamide	a [corrinoid adenosyltransferase] // cob(II)yrinate <i>a,c</i>-diamide // cob(II)yrinate <i>a,c</i>-diamide-[corrinoid adenosyltranferase]
a [glycine-cleavage complex H protein] N6-dihydrolipoyl-L-lysine + NAD+  <-->  a [glycine-cleavage complex H protein] N6-[(R)-lipoyl]-L-lysine + NADH + H+	EC-1.8.1.4	glycine cleavage // glycine + a tetrahydrofolate + NAD+  ->  a 5,10-methylenetetrahydrofolate + ammonium + CO2 + NADH	NAD<sup>+</sup> // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // NADH // H<SUP>+</SUP>
delta-carotene  ->  epsilon-carotene	EC-5.5.1.18		&delta;-carotene // &epsilon;-carotene
ammonium + IMP + NADP+  =  GMP + NADPH + 2 H+	EC-1.7.1.7		NADP<sup>+</sup> // IMP // ammonium // H<SUP>+</SUP> // GMP // NADPH
a (3R)-3-hydroxytetradecanoyl-[acp]  ->  a (2E)-tetradec-2-enoyl-[acp] + H2O	EC-4.2.1.59	palmitate biosynthesis II (bacteria and plant cytoplasm)	a (3<i>R</i>)-3-hydroxytetradecanoyl-[acp] // a (2<i>E</i>)-tetradec-2-enoyl-[acp] // H<sub>2</sub>O
a debranched alpha-limit dextrin + n H2O  ->  n D-glucopyranose	EC-3.2.1.3	glycogen degradation II	H<sub>2</sub>O // a debranched &alpha;-limit dextrin // D-glucopyranose
<i>trans</i> tetradec-2-enoyl-[acp] reductase	EC-1.3.1.9	palmitate biosynthesis II (bacteria and plant cytoplasm)	NAD<sup>+</sup> // a myristoyl-[acp] // a (2<i>E</i>)-tetradec-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
L-histidinol phosphate + 2-oxoglutarate  <-->  3-(imidazol-4-yl)-2-oxopropyl phosphate + L-glutamate	EC-2.6.1.9	L-histidine biosynthesis	2-oxoglutarate // L-histidinol phosphate // 3-(imidazol-4-yl)-2-oxopropyl phosphate // L-glutamate
dihydrouridine synthase	EC-1.1.1		NADP<sup>+</sup> // a 5,6-dihydrouridine in tRNA // a uridine in tRNA // NADPH // H<SUP>+</SUP>
an acyl-[acyl-carrier protein] + a 2-lysophosphatidate  ->  a phosphatidate + acyl-carrier protein	EC-2.3.1.51	CDP-diacylglycerol biosynthesis III	a 2-lysophosphatidate // an acyl-[acyl-carrier protein] // a phosphatidate // a soluble [acyl-carrier protein]
inosine + phosphate  ->  hypoxanthine + alpha-D-ribose-1-phosphate	EC-2.4.2.1	adenine and adenosine salvage III // adenosine nucleotides degradation II // purine ribonucleosides degradation	phosphate // inosine // hypoxanthine // &alpha;-D-ribose-1-phosphate
a long-chain fatty acid + acyl-carrier protein + ATP  ->  a long-chain fatty acyl-[acyl-carrier protein] + AMP + diphosphate	EC-6.2.1.20	alkane biosynthesis I	ATP // a soluble [acyl-carrier protein] // a long-chain fatty acid // a long-chain fatty acyl-[acyl-carrier protein] // AMP // diphosphate
preQ1 + 2 NADP+  <-  preQ0 + 2 NADPH + 3 H+	EC-1.7.1.13	queuosine biosynthesis I (<i>de novo</i>)	NADP<sup>+</sup> // preQ<sub>1</sub> // preQ<sub>0</sub> // NADPH // H<SUP>+</SUP>
a 5,10-methenyltetrahydrofolate + H2O  <-->  an N10-formyltetrahydrofolate + H+	EC-3.5.4.9	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate // folate transformations III (<i>E. coli</i>)	H<sub>2</sub>O // a 5,10-methenyltetrahydrofolate // an <i>N</i><sup>10</sup>-formyltetrahydrofolate // H<SUP>+</SUP>
a [chaperone-ADP]-[disordered-form scaffold protein] complex + ATP  ->  an [Fe-S cluster biosynthesis chaperone]-ATP + a [disordered-form [Fe-S] cluster scaffold protein] + ADP	EC-3.6.4	[2Fe-2S] iron-sulfur cluster biosynthesis	ATP // a [chaperone-ADP]-[disordered-form scaffold protein] complex // an [Fe-S cluster biosynthesis chaperone]-ATP // a [disordered-form [Fe-S] cluster scaffold protein] // ADP
a polycistronic tRNA precursor + H2O  ->  a tRNA precursor with a 5' extension and a long 3' trailer + a partially processed polycistronic tRNA precursor	EC-3.1.26.12	tRNA processing	H<sub>2</sub>O // a tRNA precursor with a 5' extension and a long 3' trailer // a polycistronic tRNA precursor
O-acetyl-L-homoserine + methanethiol  ->  L-methionine + acetate + H+	EC-2.5.1.49		methanethiol // <i>O</i>-acetyl-L-homoserine // L-methionine // acetate // H<SUP>+</SUP>
acetoacetyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis II (bacteria and plant cytoplasm)	NADP<sup>+</sup> // a (<i>3R</i>)-3-hydroxybutanoyl-[acp] // an acetoacetyl-[acp] // NADPH // H<SUP>+</SUP>
L-methionine + hydrogen peroxide  ->  L-methionine-(R)-S-oxide + H2O			hydrogen peroxide // L-methionine // L-methionine-(<i>R</i>)-<i>S</i>-oxide // H<sub>2</sub>O
a stearoyl-[acp] + H2O  ->  stearate + acyl-carrier protein + H+	EC-3.1.2.14	stearate biosynthesis II (bacteria and plants)	H<sub>2</sub>O // a stearoyl-[acp] // stearate // a soluble [acyl-carrier protein] // H<SUP>+</SUP>
D-glucopyranose 6-phosphate  <-->  beta-D-fructofuranose 6-phosphate	EC-5.3.1.9	sucrose biosynthesis I (from photosynthesis) // GDP-mannose biosynthesis // sucrose degradation III (sucrose invertase) // UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis I	D-glucopyranose 6-phosphate // &beta;-D-fructofuranose 6-phosphate
a [ThiS sulfur-carrier protein] + ATP + H+  ->  a carboxy-adenylated-[ThiS sulfur-carrier protein] + diphosphate	EC-2.7.7.73	thiamine diphosphate thiazole component biosynthesis	H<SUP>+</SUP> // ATP // a [ThiS sulfur-carrier protein] // a carboxy-adenylated-[ThiS sulfur-carrier protein] // diphosphate
(7R,8S)-diaminononanoate + CO2  ->  (7R,8S)-8-amino-7-(carboxyamino)nonanoate + 2 H+		(7R,8S)-diaminononanoate + CO2 + ATP  ->  dethiobiotin + ADP + phosphate + 3 H+	CO<SUB>2</SUB> // (7<i>R</i>,8<i>S</i>)-diaminononanoate // (7<i>R</i>,8<i>S</i>)-8-amino-7-(carboxyamino)nonanoate // H<SUP>+</SUP>
hydrogen sulfide + 6 an oxidized ferredoxin [iron-sulfur] cluster + 3 H2O  <-  sulfite + 6 a reduced ferredoxin [iron-sulfur] cluster + 8 H+	EC-1.8.7.1	assimilatory sulfate reduction IV	H<sub>2</sub>O // an oxidized ferredoxin [iron-sulfur] cluster // hydrogen sulfide // sulfite // a reduced ferredoxin [iron-sulfur] cluster // H<SUP>+</SUP>
N-(5-phosphoribosyl)-anthranilate  ->  1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	EC-5.3.1.24	L-tryptophan biosynthesis	<i>N</i>-(5-phosphoribosyl)-anthranilate // 1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate
(3Z)-phycoerythrobilin + 2 an oxidized ferredoxin [iron-sulfur] cluster  <-  15,16-dihydrobiliverdin + 2 a reduced ferredoxin [iron-sulfur] cluster + 2 H+	EC-1.3.7.3	phycoerythrobilin biosynthesis I	an oxidized ferredoxin [iron-sulfur] cluster // (3Z)-phycoerythrobilin // 15,16-dihydrobiliverdin // a reduced ferredoxin [iron-sulfur] cluster // H<SUP>+</SUP>
a [biotin carboxyl-carrier protein]-L-lysine + biotin + ATP  ->  AMP + a [biotin carboxyl-carrier protein]-N6-biotinyl-L-lysine + diphosphate + H+	EC-6.3.4.15	biotin-carboxyl carrier protein assembly	ATP // biotin // a [biotin carboxyl-carrier protein]-L-lysine // diphosphate // AMP // a [biotin carboxyl-carrier protein]-<i>N</i><sup>6</sup>-biotinyl-L-lysine // H<SUP>+</SUP>
sucrose 6F-phosphate + H2O  ->  sucrose + phosphate	EC-3.1.3.24	sucrose biosynthesis I (from photosynthesis)	H<sub>2</sub>O // sucrose 6<sup>F</sup>-phosphate // sucrose // phosphate
queuine + a guanine34 in tRNA  ->  a queuosine34 in tRNA + guanine	EC-2.4.2	queuosine biosynthesis II (queuine salvage)	a guanine<sup>34</sup> in tRNA // queuine // a queuosine<sup>34</sup> in tRNA // guanine
a 5-methyltetrahydrofolate + NAD+  <-->  a 5,10-methylenetetrahydrofolate + NADH + H+	EC-1.5.1.20	folate transformations III (<i>E. coli</i>)	NAD<sup>+</sup> // a 5-methyltetrahydrofolate // a 5,10-methylenetetrahydrofolate // H<SUP>+</SUP> // NADH
L-alanine + UDP-N-acetyl-alpha-D-muramate + ATP  ->  UDP-N-acetyl-alpha-D-muramoyl-L-alanine + ADP + phosphate + H+	EC-6.3.2.8	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)	ATP // UDP-<i>N</i>-acetyl-&alpha;-D-muramate // L-alanine // H<SUP>+</SUP> // UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanine // phosphate // ADP
D-ribulose 5-phosphate  <-->  D-xylulose 5-phosphate	EC-5.1.3.1	Rubisco shunt // Calvin-Benson-Bassham cycle // pentose phosphate pathway (non-oxidative branch)	D-ribulose 5-phosphate // D-xylulose 5-phosphate
a (3R)-3-hydroxyhexanoyl-[acp]  ->  a (2E)-hex-2-enoyl-[acp] + H2O	EC-4.2.1.59	palmitate biosynthesis II (bacteria and plant cytoplasm)	a (3<i>R</i>)-3-hydroxyhexanoyl-[acp] // a (2<i>E</i>)-hex-2-enoyl-[acp] // H<sub>2</sub>O
alpha-D-mannose 1-phosphate + GTP + H+  ->  GDP-alpha-D-mannose + diphosphate	EC-2.7.7.13	GDP-mannose biosynthesis	GTP // &alpha;-D-mannose 1-phosphate // H<SUP>+</SUP> // GDP-&alpha;-D-mannose // diphosphate
3-oxo-stearoyl-[acyl-carrier protein] synthase	EC-2.3.1.41	stearate biosynthesis II (bacteria and plants)	H<SUP>+</SUP> // a malonyl-[acp] // a palmitoyl-[acp] // a 3-oxooctadecanoyl-[acp] // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
acetyl-CoA + a [pyruvate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine  <-  a [pyruvate dehydrogenase E2 protein] N6-S-acetyldihydrolipoyl-L-lysine + coenzyme A	EC-2.3.1.12	pyruvate decarboxylation to acetyl CoA // pyruvate + coenzyme A + NAD+  ->  acetyl-CoA + CO2 + NADH	a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // acetyl-CoA // coenzyme A // a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine
XMP + diphosphate  <-  xanthine + 5-phospho-alpha-D-ribose 1-diphosphate	EC-2.4.2.22	xanthine and xanthosine salvage	diphosphate // XMP // xanthine // 5-phospho-&alpha;-D-ribose 1-diphosphate
S-adenosyl-L-methionine + a cytosine967 in 16S rRNA  ->  a 5-methylcytosine967 in 16S rRNA + S-adenosyl-L-homocysteine + H+	EC-2.1.1.176		a cytosine<sup>967</sup> in 16S rRNA // <i>S</i>-adenosyl-L-methionine // a 5-methylcytosine<sup>967</sup> in 16S rRNA // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
an oxidized thioredoxin + a reduced two electron carrier  <-  a reduced thioredoxin + an oxidized electron carrier		thioredoxin pathway	a reduced two electron carrier // an oxidized thioredoxin // a reduced thioredoxin // an oxidized electron carrier
a peptidoglycan dimer with pentapeptide stems (meso-diaminopimelate containing) + H2O  ->  a peptidoglycan dimer with pentapeptide stem (meso-diaminopimelate containing) + L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	EC-3.5.1.28		H<sub>2</sub>O // a peptidoglycan dimer with pentapeptide stems (<i>meso</i>-diaminopimelate containing) // a peptidoglycan dimer with pentapeptide stem (<i>meso</i>-diaminopimelate containing) // L-alanyl-&gamma;-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine
a generic polynucleotide substrate + H2O  ->  a 3' phosphooligonucleotide RNA + a nucleoside 3'-monophosphate	EC-3.1.31.1		H<sub>2</sub>O // a generic polynucleotide substrate // a 3' phosphooligonucleotide RNA // a nucleoside 3'-monophosphate
15-<em>cis</em>-phytoene desaturase		<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria) // 15-cis-phytoene + 2 a plastoquinone  ->  9,15,9'-tri-cis-zeta-carotene + 2 a plastoquinol	a plastoquinone // 15,9'-di-<i>cis</i>-phytofluene // 9,15,9'-tri-<i>cis</i>-&zeta;-carotene // a plastoquinol
a (6S)-5-formyltetrahydrofolate + ATP  ->  a 5,10-methenyltetrahydrofolate + ADP + phosphate	EC-6.3.3.2	folate transformations III (<i>E. coli</i>)	ATP // a (6<i>S</i>)-5-formyltetrahydrofolate // a 5,10-methenyltetrahydrofolate // ADP // phosphate
NADH + H2O  ->  (R)-NADHX			H<sub>2</sub>O // NADH // (<i>R</i>)-NADHX
N-acetyl-L-ornithine + 2-oxoglutarate  <-  L-glutamate + N-acetyl-L-glutamate 5-semialdehyde	EC-2.6.1.11	L-ornithine biosynthesis I // L-arginine biosynthesis II (acetyl cycle)	2-oxoglutarate // <i>N</i>-acetyl-L-ornithine // L-glutamate // <i>N</i>-acetyl-L-glutamate 5-semialdehyde
(R)-methylmalonate-semialdehyde  <-->  (S)-methylmalonate-semialdehyde			(<i>R</i>)-methylmalonate-semialdehyde // (<i>S</i>)-methylmalonate-semialdehyde
a tRNAAla + L-alanine + ATP  ->  an L-alanyl-[tRNAAla] + AMP + diphosphate	EC-6.1.1.7	tRNA charging	ATP // L-alanine // a tRNA<SUP>Ala</SUP> // an L-alanyl-[tRNA<SUP>Ala</SUP>] // diphosphate // AMP
n alpha-amylose  ->  n amylopectin	EC-2.4.1.18		&alpha;-amylose // amylopectin
ATP + L-aspartate + ammonium  ->  AMP + L-asparagine + diphosphate + H+	EC-6.3.1.1	ATP + L-aspartate + L-glutamine + H2O  ->  AMP + L-asparagine + L-glutamate + diphosphate + H+	ammonium // L-aspartate // ATP // diphosphate // AMP // L-asparagine // H<SUP>+</SUP>
2-iminopropanoate + H2O  ->  pyruvate + ammonium	EC-3.5.99.10	L-cystathionine + H2O  ->  L-homocysteine + pyruvate + ammonium // L-methionine biosynthesis I	H<sub>2</sub>O // 2-iminopropanoate // pyruvate // ammonium
ATP + 2-methylbutanoate + coenzyme A  ->  AMP + 2-methylbutanoyl-CoA + diphosphate	EC-6.2.1.1		coenzyme A // 2-methylbutanoate // ATP // diphosphate // AMP // 2-methylbutanoyl-CoA
CDP + ATP  ->  CTP + ADP	EC-2.7.4.6	CMP phosphorylation	ATP // CDP // CTP // ADP
adenosylcobinamide-GDP + 5-methylbenzimidazole ribotide phosphate  ->  Coalpha-[alpha-(5-methylbenzimidazolyl)]-Cobeta-adenosylcobamide 5'-phosphate + GMP + H+	EC-2.7.8.26	5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	5-methylbenzimidazole ribotide phosphate // adenosylcobinamide-GDP // <i>Co</i>&alpha;-[&alpha;-(5-methylbenzimidazolyl)]-<i>Co</i>&beta;-adenosylcobamide 5'-phosphate // GMP // H<SUP>+</SUP>
S-adenosyl-L-methionine + (8S)-8-amino-7-oxononanoate  <-->  S-adenosyl-4-methylsulfanyl-2-oxobutanoate + (7R,8S)-diaminononanoate	EC-2.6.1.62	biotin biosynthesis from 8-amino-7-oxononanoate I	(8<i>S</i>)-8-amino-7-oxononanoate // <i>S</i>-adenosyl-L-methionine // S-adenosyl-4-methylsulfanyl-2-oxobutanoate // (7<i>R</i>,8<i>S</i>)-diaminononanoate
ATP + an L-glutamyl-[tRNAGln]  ->  a 5-phosphooxy-L-glutamyl-[tRNAGln] + ADP		glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation // L-glutamine + an L-glutamyl-[tRNAGln] + ATP + H2O  ->  L-glutamate + an L-glutaminyl-[tRNAGln] + ADP + phosphate + H+	an L-glutamyl-[tRNA<sup>Gln</sup>] // ATP // a 5-phosphooxy-L-glutamyl-[tRNA<sup>Gln</sup>] // ADP
7,8-dihydroneopterin 3'-phosphate + H2O  ->  D-erythro-7,8-dihydroneopterin + phosphate	EC-3.6.1	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	H<sub>2</sub>O // 7,8-dihydroneopterin 3'-phosphate // D-<i>erythro</i>-7,8-dihydroneopterin // phosphate
UDP-2-N-[(3R)-3-hydroxydodecanoyl]-3-O-[(3R)-3-hydroxydecanoyl]-alpha-D-glucosamine + H2O  ->  lipid X (P. putida) + UMP + 2 H+	EC-3.6.1.54	lipid IV<sub>A</sub> biosynthesis (<i>P. putida</i>)	H<sub>2</sub>O // UDP-2-N-[(3R)-3-hydroxydodecanoyl]-3-O-[(3R)-3-hydroxydecanoyl]-&alpha;-D-glucosamine // lipid X (P. putida) // UMP // H<SUP>+</SUP>
beta-D-fructose 1,6-bisphosphate  <-->  glycerone phosphate + D-glyceraldehyde 3-phosphate	EC-4.1.2.13	sucrose biosynthesis I (from photosynthesis) // Calvin-Benson-Bassham cycle	&beta;-D-fructose 1,6-bisphosphate // glycerone phosphate // D-glyceraldehyde 3-phosphate
canavaninosuccinate  =  L-canavanine + fumarate	EC-4.3.2.1		canavaninosuccinate // L-canavanine // fumarate
GDP-alpha-D-mannose  =  GDP-4-dehydro-alpha-D-rhamnose + H2O	EC-4.2.1.47		GDP-&alpha;-D-mannose // GDP-4-dehydro-&alpha;-D-rhamnose // H<sub>2</sub>O
IMP + H2O  ->  inosine + phosphate	EC-3.1.3.99 // EC-3.1.3.5		H<sub>2</sub>O // IMP // inosine // phosphate
L-glutamate + ATP  ->  gamma-L-glutamyl 5-phosphate + ADP	EC-2.7.2.11	L-proline biosynthesis I (from L-glutamate)	ATP // L-glutamate // &gamma;-L-glutamyl 5-phosphate // ADP
sulfite + H+  <-->  hydrogensulfite			sulfite // H<SUP>+</SUP> // hydrogensulfite
(S)-4-amino-5-oxopentanoate  ->  5-aminolevulinate	EC-5.4.3.8	tetrapyrrole biosynthesis I (from glutamate)	(S)-4-amino-5-oxopentanoate // 5-aminolevulinate
3-nonaprenyl-4-hydroxybenzoate + H+  ->  2-nonaprenylphenol + CO2	EC-4.1.1.98	plastoquinol-9 biosynthesis II	H<SUP>+</SUP> // 3-nonaprenyl-4-hydroxybenzoate // 2-nonaprenylphenol // CO<SUB>2</SUB>
L-histidinol phosphate + H2O  ->  histidinol + phosphate	EC-3.1.3.15	L-histidine biosynthesis	H<sub>2</sub>O // L-histidinol phosphate // histidinol // phosphate
coproporphyrinogen III + oxygen + 2 H+  ->  protoporphyrinogen IX + 2 CO2 + 2 H2O	EC-1.3.3.3	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis III (aerobic, light independent) // 3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent) // heme <i>b</i> biosynthesis I (aerobic)	H<SUP>+</SUP> // oxygen // coproporphyrinogen III // protoporphyrinogen IX // CO<SUB>2</SUB> // H<sub>2</sub>O
a tRNAIle + L-isoleucine + ATP  ->  an L-isoleucyl-[tRNAIle] + AMP + diphosphate	EC-6.1.1.5	tRNA charging	ATP // L-isoleucine // a tRNA<SUP>Ile</SUP> // an L-isoleucyl-[tRNA<SUP>Ile</SUP>] // diphosphate // AMP
D-sedoheptulose 7-phosphate  =  D-glycero-D-manno-heptose 7-phosphate	EC-5.3.1.28		D-sedoheptulose 7-phosphate // D-<i>glycero</i>-D-<i>manno</i>-heptose 7-phosphate
a 5,10-methylenetetrahydrofolate + NADP+  <-->  a 5,10-methenyltetrahydrofolate + NADPH	EC-1.5.1.5	folate transformations III (<i>E. coli</i>)	NADP<sup>+</sup> // a 5,10-methylenetetrahydrofolate // a 5,10-methenyltetrahydrofolate // NADPH
