Compound	SMILES
D-<i>glycero</i>-&beta;-D-<i>manno</i>-heptose 1-phosphate	C([C@H]([C@H]1(O[C@H]([C@H]([C@H]([C@@H]1O)O)O)OP([O-])(=O)[O-]))O)O
x-PEN-1:4	
x-PEN-1:5	
hydrogenobyrinate <i>a,c</i>-diamide	CC5(\C1(/[C@H]([C@@](C(\N=1)=C\C2([C@@H](CCC(=O)[O-])[C@@](C(\N=2)=C(C)\C3(/[C@@H](CCC([O-])=O)[C@@](CC(=O)N)(C)[C@](/N=3)(C)[C@@H]4([NH2+]C(/[C@]([C@H]4CC(=O)[O-])(C)CCC(=O)[O-])=5)))(CC(=O)N)C))(C)C)CCC(=O)[O-]))
b-PEN-1:4	
preQ<sub>0</sub>	C12(=C(C(NC(/N)=N/1)=O)C(/C#N)=C\N2)
b-PEN-1:5	
2-<i>O</i>-(&alpha;-D-glucopyranosyl)-<i>sn</i>-glycerol 3-phosphate	C([C@@H](O[C@H]1(O[C@@H]([C@@H](O)[C@@H]([C@H]1O)O)CO))COP([O-])([O-])=O)O
(<i>R</i>)-lipoate	C(CCC(=O)[O-])C[C@@H]1(CCSS1)
anthranilate	C(C1(\C(\N)=C/C=C\C=1))(=O)[O-]
coenzyme A	CC(C)(COP([O-])(=O)OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](OP([O-])(=O)[O-])3))(=O)[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
(<i>R</i>)-4'-phosphopantothenate	CC([C@H](C(=O)NCCC(=O)[O-])O)(COP([O-])([O-])=O)C
(<i>R</i>)-2,3-dihydroxy-3-methylpentanoate	CC[C@@](C)(O)[C@H](C([O-])=O)O
<i>S</i>-acetyldihydrolipoamide	CC(SC(CCS)CCCCC(N)=O)=O
<i>N</i>-acetylglutamyl-phosphate	CC(=O)N[C@H](C([O-])=O)CCC(=O)OP([O-])(=O)[O-]
enol-phenylpyruvate	C([O-])(=O)C(\O)=C\C1(\C=C/C=C\C=1)
(2<i>R</i>)-2,3-dihydroxy-3-methylbutanoate	CC(C)(O)[C@@H](O)C(=O)[O-]
<i>N<sup>5</sup></i>-carboxyaminoimidazole ribonucleotide	C1(\N=C/N(C(/NC([O-])=O)=1)[C@@H]2(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)2))
4-guanidinobutanoate	C([O-])(=O)CCCNC(N)=[NH2+]
lipid X (<i>E. coli</i>)	CCCCCCCCCCC[C@H](CC(N[C@@H]1([C@H]([C@@H]([C@H](O[C@@H]1OP([O-])(=O)[O-])CO)O)OC(C[C@@H](CCCCCCCCCCC)O)=O))=O)O
lipid X (P. putida)	CCCCCCCCC[C@H](CC(N[C@@H]1([C@H]([C@@H]([C@H](O[C@@H]1OP([O-])(=O)[O-])CO)O)OC(C[C@@H](CCCCCCC)O)=O))=O)O
(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate	C1([C@H](O)CC(/C([O-])=O)=N\[C@@H]1C([O-])=O)
Mg<SUP>2+</SUP>	[Mg+2]
Ca<SUP>2+</SUP>	[Ca+2]
4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine	CC1(\N=C/C(/COP(=O)([O-])[O-])=C(N)\N=1)
Zn<SUP>2+</SUP>	[Zn+2]
3-phosphooxypyruvate	C(OP([O-])(=O)[O-])C(=O)C(=O)[O-]
phosphate	[O-]P(=O)(O)[O-]
quinolinate	C1(\N=C(C(/C([O-])=O)=C\C=1)\C([O-])=O)
phosphonate	O=P([O-])[O-]
L-histidinol phosphate	C1(\N\C=N/C(\C[C@@H](COP([O-])(=O)[O-])[NH3+])=1)
arsenate	[As](=O)(O)([O-])[O-]
dihydrolipoamide	C(CCC(N)=O)C[C@@H](S)CCS
sulfite	[O-]S([O-])=O
selenide	[Se-2]
1,4-dihydroxy-2-naphthoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(C1(/C=C(C2(\C(\C(\O)=1)=C/C=C\C=2))/O))=O)COP(=O)(OP(=O)(OC[C@@H]3([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O3)N4(C5(\N=C/N=C(C(\N=C/4)=5)/N))))[O-])[O-]
hydrogensulfite	OS(=O)[O-]
<i>N</i>-acetyl-L-glutamate 5-semialdehyde	CC(=O)N[C@H](C([O-])=O)CCC=O
sulfide(2-)	[S-2]
chlorophyll <i>b</i><sub>2</sub>	C=CC4(\C(/C)=C5(\C=C7([C@@H](C)[C@H](CCC(=O)OC/C=C(C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(\C6(/[C@@H](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C=O)=C(C=C)\C(/C=C(C(\C)=1)\2)=N3))=4)5))=6)))=N7)))
sulfate	O=S(=O)([O-])[O-]
selenate	O=[Se](=O)([O-])[O-]
2-iminoacetate	C(=O)([O-])C=N
nitrate	N(=O)(=O)[O-]
arsenite	[As](O)([O-])O
acrylamide	C=CC(=O)N
superoxide	[O-]O
selenite	[O-][Se](=O)[O-]
3-dehydroshikimate	C([O-])(=O)C1(\C[C@@H](O)[C@H](O)C(=O)/C=1)
OH<SUP>-</SUP>	[OH-]
hydrogencarbonate	C([O-])(=O)O
porphobilinogen	C(C1(\N\C=C(CCC(=O)[O-])/C(\CC(=O)[O-])=1))[NH3+]
isovalerate	CC(C)CC(=O)[O-]
dethiobiotin	C[C@@H]1(NC(=O)N[C@@H]1CCCCCC(=O)[O-])
adenine-ring	C1(\NC2(\C(\N=1)=N/C=N\C(/N)=2))
pyridine-ring	C1(\N=C/C=C\C=1)
2-isopropylmaleate	CC(C(\C(=O)[O-])=C\C(=O)[O-])C
porphyrin-ring	C1(\C2(\C=C5(\C=C/C(\C=C4(\C=C/C(\C=C3(\C=C/C(\C=C(\C=1)/N=2)=N3))=N4))=N5)))
nt-pentose-ring	C(C1(C(C(CO1)O)O))O
5-methylbenzimidazole ribotide phosphate	CC1(\C=C/C2(/N(\C=N/C(\C=1)=2)[C@@H]3([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O3)))
sterone-ring	C3(CCC2(C4(CCC1(CCCC1C(CCC2C3)4))))
carbonate	C([O-])(=O)[O-]
pteridine-ring	C1(\C=N/C2(\C=N/C=N\C(\N=1)=2))
pentose-ring	C(C1(OC(C(O)C(O)1)O))O
1-deoxy-D-xylulose 5-phosphate	CC(=O)[C@@H](O)[C@H](O)COP([O-])(=O)[O-]
5-amino-1-(5-phospho-&beta;-D-ribosyl)imidazole	C1(\[NH+]=C/N(C(/N)=1)[C@@H]2(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)2))
purine-ring	C1(\C2(N\C=N/C(\N=C/N=1)=2))
phenanthrene-ring	C2(\C=C1(\C=C/C3(\C=C/C=C\C(C1=C\C=2)=3)))
D-xylulose 5-phosphate	C(OP([O-])(=O)[O-])[C@@H](O)[C@H](O)C(=O)CO
2-dehydro-3-deoxy-D-gluconate 6-phosphate	C(=O)([O-])C(=O)C[C@H](O)[C@H](O)COP([O-])(=O)[O-]
H<sub>2</sub>O	O
<i>S</i>-adenosyl-L-methionine	C[S+](C[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))CC[C@@H](C([O-])=O)[NH3+]
4'-phosphopantetheine	CC([C@@H](O)C(=O)NCCC(NCCS)=O)(C)COP([O-])(=O)[O-]
<i>O</i>-acetyl-L-homoserine	CC(OCC[C@@H](C([O-])=O)[NH3+])=O
3-(imidazol-4-yl)-2-oxopropyl phosphate	C1(\N\C=N/C(\CC(COP([O-])(=O)[O-])=O)=1)
(<i>R</i>)-S-adenosyl-L-methionine	C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+]
tetrahydromethanopterin	C[C@H]([C@H]1([C@H](C)NC2(/N=C(N)\NC(C(/N1)=2)=O)))NC4(\C=C/C(\C[C@@H]([C@@H]([C@@H](CO[C@@H]3([C@@H]([C@@H]([C@@H](COP([O-])(=O)O[C@H](C([O-])=O)CCC([O-])=O)O3)O)O))O)O)O)=C\C=4)
3-dehydroquinate	C(=O)([O-])[C@]1(O)(CC(=O)[C@@H](O)[C@H](O)C1)
(6R)-6-lactoyl-5,6,7,8-tetrahydropterin	C[C@H](O)C(=O)[C@H]1(CNC2(/N=C(N)\NC(=O)C(/N1)=2))
(6<i>R</i>)-6-pyruvoyl-5,6,7,8-tetrahydropterin	CC(=O)C(=O)[C@H]1(CNC2(/N=C(N)\NC(=O)C(/N1)=2))
tetrahydrogeranylgeranyl diphosphate	CC(C)=CCC[C@H](CCC[C@H](CCCC(\C)=C/COP([O-])(=O)OP([O-])(=O)[O-])C)C
<i>O</i>-phospho-L-serine	C(OP([O-])([O-])=O)[C@H]([NH3+])C(=O)[O-]
2-hydroxyisobutyramide	CC(O)(C)C(=O)N
CO<SUB>2</SUB>	C(=O)=O
5-phospho-&beta;-D-ribosylamine	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@@H](O)[C@H]([NH3+])O1)
2-C-methyl-D-erythritol 4-phosphate	C[C@](O)(CO)[C@H](O)COP([O-])([O-])=O
7,8-dihydroneopterin 3'-phosphate	C1(NC2(/N=C(N)\NC(=O)C(/N=C1/[C@H](O)[C@H](O)COP(=O)([O-])[O-])=2))
b-HEX-1:5|6:a	
6-(hydroxymethyl)-7,8-dihydropterin	C(O)C1(\CNC2(/N=C(N)\NC(=O)C(/N=1)=2))
a-HEX-1:5	
7,8-dihydroneopterin 3'-triphosphate	C1(NC2(/N=C(N)\NC(=O)C(/N=C1/[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-])=2))
x-HEX-1:5	
2-amino-6-[1-hydroxyethyl]-7-methyl-7,8-dihydropterin	C[C@H]1(C(/[C@@H](C)O)=N\C2(/C(=O)NC(/N)=N/C(\N1)=2))
a-HEX-1:5|6:a	
(7,8-dihydropterin-6-yl)methyl diphosphate	C1(C(/COP(=O)([O-])OP(=O)([O-])[O-])=N\C2(/C(=O)NC(/N)=N/C(\N1)=2))
x-HEX-1:5|6:a	
[1-(2-amino-7-methyl-4-oxo-7,8-dihydro-3H-pteridin-6-yl)]ethyl diphosphate	C[C@H]1(C(/[C@@H](C)OP(=O)([O-])OP(=O)([O-])[O-])=N\C2(/C(=O)NC(/N)=N/C(\N1)=2))
b-HEX-1:5	
(1<i>S</i>,6<i>R</i>)-2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate	C1(\C=C([C@H](C(=O)[O-])[C@H](O)\C=1)\C(=O)CCC(=O)[O-])
orotidine 5'-phosphate	C(OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(C(/C(=O)[O-])=C/C(=O)NC(=O)2))
2-oxoglutarate	C(CC([O-])=O)C(=O)C([O-])=O
histidinol	C1(\N\C=N/C(\C[C@@H](CO)[NH3+])=1)
chorismate	C=C(C(=O)[O-])O[C@H]1([C@H](O)\C=C/C(/C([O-])=O)=C\1)
D-<i>glycero</i>-&beta;-D-<i>manno</i>-heptose 1,7-bisphosphate	C(OP([O-])(=O)[O-])[C@@H](O)[C@@H]1([C@@H](O)[C@H](O)[C@H](O)[C@H](OP([O-])(=O)[O-])O1)
cyanate	C([O-])#N
&gamma;-Glu-Cys-&gamma;-Glu-Cys-&beta;-Ala	C(S)[C@@H](C(NCCC(=O)[O-])=O)NC(=O)CC[C@@H](C([O-])=O)NC(=O)[C@H](CS)NC(=O)CC[C@H]([NH3+])C([O-])=O
carboxyphosphate	C(=O)([O-])OP([O-])(=O)O
adenosine 5'-phosphosulfate	C(OP([O-])(OS(=O)([O-])=O)=O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
5-aminolevulinate	C(C(C[NH3+])=O)CC([O-])=O
4,4'-dihydroxy-3,3'-dimethoxystilbene	COC2(\C(\O)=C/C=C(/C=C/C1(/C=C(C(/O)=C\C=1)/OC))/C=2)
&alpha;-D-ribose-1-phosphate	C(O)[C@@H]1([C@@H](O)[C@@H](O)[C@@H](OP(=O)([O-])[O-])O1)
riboflavin	CC3(\C=C2(C(/N(C[C@H](O)[C@H](O)[C@H](O)CO)C1(\C(\C(=O)[N-]C(=O)/N=1)=N/2))=C\C(/C)=3))
<i>S</i>-adenosyl 3-(methylsulfanyl)propylamine	C[S+](CCC[NH3+])C[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
N<SUP>2</SUP>-succinylglutamate	C(CCC(=O)[O-])(N[C@@H](CCC(=O)[O-])C(=O)[O-])=O
(S)-4-amino-5-oxopentanoate	C([C@H](CCC([O-])=O)[NH3+])=O
lipid A disaccharide (<i>E. coli</i>)	CCCCCCCCCCC[C@H](CC(=O)N[C@H]1([C@@H](O[C@H](CO)[C@H]([C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC)O)OC[C@@H]2([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O2)))O
lipid A disaccharide (P. putida)	CCCCCCCCC[C@H](CC(=O)N[C@H]1([C@@H](O[C@H](CO)[C@H]([C@@H]1OC(=O)C[C@H](O)CCCCCCC)O)OC[C@@H]2([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCC)[C@@H](NC(=O)C[C@H](O)CCCCCCCCC)[C@@H](OP([O-])([O-])=O)O2)))O
(7<i>R</i>,8<i>S</i>)-8-amino-7-(carboxyamino)nonanoate	C[C@@H]([C@@H](CCCCCC([O-])=O)NC(=O)[O-])[NH3+]
hydrogen selenide	[SeH2]
(<i>R</i>)-<i>S</i>-lactoylglutathione	C[C@@H](O)C(=O)SC[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
2,6-diamino-4-hydroxy-5-(<i>N</i>-methyl)formamidopyrimidine	CN(C=O)C1(\C(\O)=N/C(\N)=N\C(/N)=1)
4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine	CC1(\N=C(C(/COP([O-])(=O)OP([O-])(=O)[O-])=C\N=1)\N)
1-(5-phospho-&beta;-D-ribosyl)-ATP	C(OP([O-])(=O)[O-])[C@H]4(O[C@@H](N1(C(C2(\N=C/N(C(\N=C/1)=2)[C@@H]3(O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)3)))=N))[C@H](O)[C@@H]4O)
5'-deoxyadenosine	C[C@H]3(O[C@@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))[C@H](O)[C@H](O)3)
4-amino-4-deoxychorismate	C=C(C(=O)[O-])O[C@H]1([C@H]([NH3+])\C=C/C(/C([O-])=O)=C\1)
1-(5-phospho-&beta;-D-ribosyl)-AMP	C(OP([O-])(=O)[O-])[C@H]4(O[C@@H](N1(C(C2(\N=C/N(C(\N=C/1)=2)[C@@H]3(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)3)))=N))[C@H](O)[C@@H]4O)
(<i>R</i>)-1-amino-2-propanol <i>O</i>-2-phosphate	C[C@H](C[NH3+])OP(=O)([O-])[O-]
4'-&alpha;-L-Ara4<i>N</i>-&alpha;-Kdo-(2&rarr;4)-&alpha;-Kdo-(2&rarr;6)-[P4'-&alpha;-L-ara4<i>N</i>]-lipid A	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]4([C@H]([C@H](OC[C@H]1(O[C@H](OP([O-])([O-])=O)[C@H](NC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@H](O)1))O[C@H](CO[C@]3(C([O-])=O)(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O[C@@]2(C([O-])=O)(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C2))C3))[C@H]4OP([O-])(O[C@@H]5([C@@H]([C@H]([C@H](CO5)[NH3+])O)O))=O)NC(C[C@H](OC(CCCCCCCCCCC)=O)CCCCCCCCCCC)=O)
<i>N</i>-(5-phosphoribosyl)-anthranilate	C(OP(=O)([O-])[O-])[C@H]2(O[C@@H](NC1(/C=C\C=C/C(/C(=O)[O-])=1))[C@H](O)[C@H](O)2)
1-deoxy-L-glycero-tetrulose 4-phosphate	CC(=O)[C@H](O)COP(=O)([O-])[O-]
glucosamine 1,6-diphosphate	C(OP([O-])(=O)[O-])[C@H]1(O[C@@H](OP([O-])(=O)[O-])[C@H]([NH3+])[C@@H](O)[C@H](O)1)
ferulate	COC1(\C(\O)=C/C=C(/C=C/C([O-])=O)/C=1)
pimeloyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(CCCCCC([O-])=O)=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
ATP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
dehydroprephenate	C([O-])(=O)C(=O)C[C@@]1(C(=O)[O-])(CC[C@@H](O)\C=C/1)
acrylate	C=CC([O-])=O
a phosphate group	[O-]P([O-])([O-])=O
a hydroxyl group	[OH-]
3-deoxy-D-arabino-heptulosonate 7-phosphate	C(=O)([O-])C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-]
an amino group	[C-3][NH3+]
a pyrophosphate group	[O-]P(OP(=O)([O-])O)(=O)[O-]
prephenate	C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\C=C/[C@@H](O)\C=C/1)
an imino group	[C-2]=[NH2+]
L-arginino-succinate	C(NC(NC(CC(=O)[O-])C(=O)[O-])=[NH2+])CC[C@@H](C(=O)[O-])[NH3+]
a carbonyl group	C(=O)([R1])[R1]
4-oxo-2-pentenal	CC(/C=C/C=O)=O
a thiol group	[C-3]S
(<i>S</i>)-dihydroorotate	C1(C(=O)NC(=O)N[C@H](C(=O)[O-])1)
a carboxyl group	C(=O)[O-]
diacetyl	CC(C(C)=O)=O
an alcohol group	C([R2])(O)([R3])[R1]
(1<i>R</i>,6<i>R</i>)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate	C1(\C=C([C@H]([C@H](O)\C=1)C(=O)[O-])\C(=O)CCC(=O)[O-])
glycolaldehyde	C(O)C=O
L-homoserine	C(O)C[C@H]([NH3+])C([O-])=O
1,2-dihydroxypropane-1,2,3-tricarboxylate	C(=O)([O-])CC(C(=O)[O-])(O)C(O)C(=O)[O-]
<i>all-trans</i>-retinal	CC(/C=C/C1(/C(C)(C)CCCC(/C)=1))=C\C=C\C(/C)=C\C=O
O-phospho-L-homoserine	C(OP([O-])(=O)[O-])C[C@H]([NH3+])C([O-])=O
coproporphyrinogen III	CC2(\C(/CCC([O-])=O)=C1(CC5(\NC(/CC4(\NC(/CC3(\NC(/CC(\N1)=2)=C(C)/C(\CCC([O-])=O)=3))=C(CCC([O-])=O)/C(\C)=4))=C(CCC(=O)[O-])/C(\C)=5)))
L-aspartate 4-semialdehyde	C(=O)C[C@H]([NH3+])C(=O)[O-]
2-(formamido)-N<sup>1</sup>-(5-phospho-&beta;-D-ribosyl)acetamidine	C(NC=O)C(N[C@H]1([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O1))=[NH2+]
3-sulfopyruvate	C(=O)([O-])C(=O)CS(=O)(=O)[O-]
3-sulfino-L-alanine	C([C@H]([NH3+])C(=O)[O-])S([O-])=O
2-C-methyl-D-erythritol-2,4-cyclodiphosphate	C[C@@]1(CO)(OP(=O)([O-])OP(=O)([O-])OC[C@@H](O)1)
L-cysteate	C([C@H]([NH3+])C(=O)[O-])S(=O)(=O)[O-]
O-succinyl-L-homoserine	C(CC(=O)OCC[C@@H](C([O-])=O)[NH3+])C([O-])=O
xanthine	C12(NC(=O)NC(C(\N=C/N1)=2)=O)
L-glutamate-5-semialdehyde	C(C[C@H]([NH3+])C([O-])=O)C=O
3'-phosphoadenylyl-sulfate	C(OP(=O)([O-])OS(=O)([O-])=O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](OP([O-])(=O)[O-])3)
hypoglycin A	C=C1(C(CC([NH3+])C([O-])=O)C1)
isobutanoate	CC(C)C([O-])=O
(<i>S</i>)-2,3,4,5-tetrahydrodipicolinate	C1(CC(/C([O-])=O)=N\[C@@H](C1)C([O-])=O)
methanethiol	CS
(2<i>S</i>)-2-isopropyl-3-oxosuccinate	CC([C@H](C(=O)[O-])C(=O)C(=O)[O-])C
&gamma;-L-glutamyl-glycylglycine	C(NC(CC[C@@H](C(=O)[O-])[NH3+])=O)C(NCC(=O)[O-])=O
pseudouridine 5'-phosphate	C2(\NC(=O)NC(C(/[C@H]1([C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O1)O)O))=2)=O)
8-oxo-dGTP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\N=C(N)/NC(=O)C(NC(=O)1)=2)))C[C@H](O)3)
carbon monoxide	[C-]#[O+]
5-hydroxy-CMP	C(OP(=O)([O-])[O-])[C@@H]2([C@H]([C@H]([C@H](N1(/C=C(C(/N)=N\C1=O)/O))O2)O)O)
5-hydroxy-CTP	C(OP(OP(=O)([O-])OP(=O)([O-])[O-])(=O)[O-])[C@@H]2([C@H]([C@@H](O)[C@H](N1(/C=C(C(/N)=N\C1=O)/O))O2)O)
<i>N</i><sup>2</sup>-formyl-<i>N</i><sup>1</sup>-(5-phospho-&beta;-D-ribosyl)glycinamide	C(NC=O)C(=O)N[C@H]1([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O1)
pppGpp	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(\C=N/C2(C(=O)NC(/N)=N/C1=2)))[C@H](O)[C@H](OP([O-])(OP([O-])([O-])=O)=O)3)
1-methyl-dAMP	CN1(C(C2(\N=C/N(C(\N=C/1)=2)[C@@H]3(O[C@H](COP(=O)([O-])[O-])[C@@H](O)C3)))=N)
(2<i>R</i>,3<i>S</i>)-3-isopropylmalate	CC(C)[C@H](C([O-])=O)[C@H](C([O-])=O)O
adenylo-succinate	C(OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/NC(CC(=O)[O-])C(=O)[O-])=N\C=N/C2=3)))
ppGpp	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(\C=N/C2(C(=O)NC(/N)=N/C1=2)))[C@H](O)[C@H](OP([O-])(OP([O-])([O-])=O)=O)3)
1-methyl-dATP	CN1(C(C2(\N=C/N(C(\N=C/1)=2)[C@@H]3(O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)C3)))=N)
2-hydroxy-dATP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(/N=C(/N=C(C(\N=C/1)=2)/N)/O)))C[C@H](O)3)
a coenzyme-A group	CC(C)(COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O)[C@@H](O)C(=O)NCCC(=O)NCCS
a glutathione group	C(S)[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
L-citrulline	C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-]
a <i>holo</i> citrate-lyase	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@@H]2([C@@H](O)[C@@H](O[C@@H]1([C@H](O)[C@H](O)[C@@H](COP(=O)([O-])OC[C@H](N[a [citrate-lyase]])C(=O)[a [citrate-lyase]])O1))[C@@H](O2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)C(=O)NCCC(=O)NCCS
4'-phosphopantetheine group	CC([C@@H](O)C(=O)NCCC(NCCS)=O)(C)COP([O-])(=O)[O-]
a <i>holo</i> malonate-decarboxylase	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@@H]2([C@@H](O)[C@@H](O[C@@H]1([C@H](O)[C@H](O)[C@@H](COP(=O)([O-])OC[C@H](N[[an apo malonate decarboxylase acyl-carrier protein]])C(=O)[[an apo malonate decarboxylase acyl-carrier protein]])O1))[C@@H](O2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)C(=O)NCCC(=O)NCCS
a linoleate group	CCCCC\C=C/C\C=C/CCCCCCCC=O
(<i>S</i>)-lactate	C[C@@H](C([O-])=O)O
(<i>R</i>)-lactate	C[C@H](C([O-])=O)O
guanosine	C(O)[C@H]3(O[C@@H](N1(\C=N/C2(C(=O)NC(/N)=N/C1=2)))[C@H](O)[C@H](O)3)
2'-deoxyguanosine	C(O)[C@H]3(O[C@@H](N1(C2(\N=C(N)/NC(=O)C(\N=C/1)=2)))C[C@H](O)3)
adenosine	C(O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
inosine	C(O)[C@H]3(O[C@@H](N1(C2(\N=C/NC(=O)C(\N=C/1)=2)))[C@H](O)[C@H](O)3)
2'-deoxyinosine	C(O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(\N=C/N=2)\O)))C[C@H](O)3)
formate	C([O-])=O
2'-deoxyadenosine	C(O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))C[C@H](O)3)
pyruvate	CC(=O)C(=O)[O-]
xanthosine	C(O)[C@H]3(O[C@@H](N1(C2(/NC(=O)NC(=O)C(\N=C/1)=2)))[C@H](O)[C@H](O)3)
&gamma;-L-glutamyl-L-cysteine	C(S)[C@@H](C([O-])=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
2'-deoxyuridine	C(O)[C@@H]2([C@H](C[C@H](N1(\C=C/C(=O)NC1=O))O2)O)
methylphosphonate	CP([O-])(=O)O
2'-deoxycytidine	C(O)[C@@H]2([C@H](C[C@H](N1(\C=C/C(/N)=N\C(=O)1))O2)O)
L-alanyl-&gamma;-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	C[C@H]([NH3+])C(=O)N[C@H](CCC(=O)N[C@H](C(N[C@H](C)C(N[C@H](C)C([O-])=O)=O)=O)CCC[C@@H]([NH3+])C(=O)[O-])C(=O)[O-]
chlorophyll <i>a</i><sub>2</sub>	C=CC4(\C(/C)=C5(\C=C7([C@@H](C)[C@H](CCC(=O)OC/C=C(C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(\C6(/[C@@H-](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C)=C(C=C)/C(\C=C(C(\C)=1)/2)=N3))=4)5))=6)))=N7)))
acetate	CC([O-])=O
