Reaction	EC-Number	In-Pathway	Substrates
L-citrulline + 2 H+ + H2O  ->  L-ornithine + CO2 + ammonium	EC-3.5.1.20	L-proline biosynthesis II (from arginine)	H<sub>2</sub>O // L-citrulline // H<SUP>+</SUP> // L-ornithine // CO<SUB>2</SUB> // ammonium
(2R,3S)-3-isopropylmalate  <-->  (2S)-2-isopropylmalate	EC-4.2.1.33		(2<i>R</i>,3<i>S</i>)-3-isopropylmalate // (2<i>S</i>)-2-isopropylmalate
N-acetyl-L-glutamate + ATP  ->  N-acetylglutamyl-phosphate + ADP	EC-2.7.2.8	L-arginine biosynthesis II (acetyl cycle) // L-ornithine biosynthesis I	ATP // <i>N</i>-acetyl-L-glutamate // <i>N</i>-acetylglutamyl-phosphate // ADP
<small>L</small>-ascorbate peroxidase		2 L-ascorbate + hydrogen peroxide + H+  ->  L-ascorbate + L-dehydro-ascorbate + 2 H2O	monodehydroascorbate radical // L-ascorbate // L-dehydro-ascorbate // H<SUP>+</SUP>
ATP + dTMP  ->  ADP + dTDP	EC-2.7.4.12 // EC-2.7.4.13 // EC-2.7.4.9	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I // pyrimidine deoxyribonucleotide phosphorylation // pyrimidine deoxyribonucleotides biosynthesis from CTP // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	dTMP // ATP // ADP // dTDP
acetyl-CoA + an N-terminal amino acyl-[protein]  =  an Nalpha-acetylated [protein] N-terminal amino acid + coenzyme A + H+	EC-2.3.1.88		an N-terminal amino acyl-[protein] // acetyl-CoA // an N<sup>&alpha;</sup>-acetylated [protein] N-terminal amino acid // coenzyme A // H<SUP>+</SUP>
a tRNACys + L-cysteine + ATP + H+  ->  an L-cysteinyl-[tRNACys] + AMP + diphosphate	EC-6.1.1.16	tRNA charging	ATP // L-cysteine // a tRNA<SUP>Cys</SUP> // H<SUP>+</SUP> // an L-cysteinyl-[tRNA<SUP>Cys</SUP>] // diphosphate // AMP
glyoxylate + L-alanine  <-->  glycine + pyruvate	EC-2.6.1.44	glycine biosynthesis III	L-alanine // glyoxylate // glycine // pyruvate
L-threonine  ->  (2Z)-2-aminobut-2-enoate + H2O + H+		L-isoleucine biosynthesis I (from threonine) // L-threonine  ->  2-oxobutanoate + ammonium	L-threonine // (2Z)-2-aminobut-2-enoate // H<sub>2</sub>O // H<SUP>+</SUP>
an acyl-CoA + cholesterol  =  a cholesterol ester + coenzyme A	EC-2.3.1.26		cholesterol // an acyl-CoA // a cholesterol ester // coenzyme A
OPC6-CoA + acetyl-CoA  =  OPC8-3-ketoacyl-CoA + coenzyme A	EC-2.3.1.16		acetyl-CoA // OPC6-CoA // OPC8-3-ketoacyl-CoA // coenzyme A
GTP + 3 H2O  =  2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one + formate + diphosphate + 2 H+	EC-3.5.4.25		GTP // H<sub>2</sub>O // H<SUP>+</SUP> // diphosphate // 2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one // formate
CTP + a phosphatidate + H+  ->  a CDP-diacylglycerol + diphosphate	EC-2.7.7.41	CDP-diacylglycerol biosynthesis II // CDP-diacylglycerol biosynthesis I	H<SUP>+</SUP> // a phosphatidate // CTP // a CDP-diacylglycerol // diphosphate
xylitol + NADP+  =  D-xylopyranose + NADPH + H+	EC-1.1.1.21		NADP<sup>+</sup> // xylitol // D-xylopyranose // NADPH // H<SUP>+</SUP>
homogentisate + oxygen  ->  4-maleyl-acetoacetate + H+	EC-1.13.11.5	L-tyrosine degradation I	homogentisate // oxygen // H<SUP>+</SUP> // 4-maleyl-acetoacetate
S-adenosyl-L-methionine + delta-tocopherol  ->  S-adenosyl-L-homocysteine + beta-tocopherol + H+	EC-2.1.1.95	vitamin E biosynthesis (tocopherols)	&delta;-tocopherol // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // &beta;-tocopherol // H<SUP>+</SUP>
5-amino-4-imidazolecarboxamide phosphoribosyltransferase	EC-2.4.2.7		diphosphate // 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide // 5-amino-4-imidazolecarboxyamide // 5-phospho-&alpha;-D-ribose 1-diphosphate
D-myo-inositol 1,3,4,5,6-pentakisphosphate + ATP  ->  phytate + ADP + H+	EC-2.7.1.158	inositol pyrophosphates biosynthesis	ATP // D-<i>myo</i>-inositol 1,3,4,5,6-pentakisphosphate // H<SUP>+</SUP> // phytate // ADP
1-oleyl-2-lyso-phosphatidate + NADP+  <-  1-oleoyl-2-lyso-glycerone phosphate + NADPH + H+	EC-1.1.1.101	superpathway of phosphatidate biosynthesis (yeast)	NADP<sup>+</sup> // 1-oleyl-2-lyso-phosphatidate // 1-oleoyl-2-lyso-glycerone phosphate // NADPH // H<SUP>+</SUP>
D-glyceraldehyde 3-phosphate + NADP+ + H2O  ->  3-phospho-D-glycerate + NADPH + 2 H+	EC-1.2.1.9	glycolysis IV (plant cytosol)	H<sub>2</sub>O // NADP<sup>+</sup> // D-glyceraldehyde 3-phosphate // H<SUP>+</SUP> // 3-phospho-D-glycerate // NADPH
ATP + UTP + ammonium  ->  ADP + CTP + phosphate + 2 H+		ATP + UTP + L-glutamine + H2O  ->  ADP + CTP + L-glutamate + phosphate + 2 H+	ammonium // UTP // ATP // ADP // phosphate // CTP // H<SUP>+</SUP>
2 L-dehydro-ascorbate + oxygen  ->  2 cyclic-2,3-O-oxalyl-L-threonate + 2 H+			oxygen // L-dehydro-ascorbate // cyclic-2,3-<i>O</i>-oxalyl-L-threonate // H<SUP>+</SUP>
dopaquinone  ->  leucodopachrome + H+		L-dopachrome biosynthesis	dopaquinone // H<SUP>+</SUP> // leucodopachrome
a [protein]-L-arginine + NAD+  =  a protein-Nomega-(ADP-D-ribosyl)-L-arginine + nicotinamide + H+	EC-2.4.2.31		NAD<sup>+</sup> // a [protein]-L-arginine // a protein-<i>N<sup>&omega;</sup></i>-(ADP-D-ribosyl)-L-arginine // nicotinamide // H<SUP>+</SUP>
5-chloro-5-deoxy-D-ribonate  =  5-chloro-4-hydroxy-2-oxopentanoate + H2O	EC-4.2.1		5-chloro-5-deoxy-D-ribonate // 5-chloro-4-hydroxy-2-oxopentanoate // H<sub>2</sub>O
4-guanidinobutanoate + H2O  ->  urea + 4-aminobutanoate	EC-3.5.3.7	L-arginine degradation X (arginine monooxygenase pathway)	4-guanidinobutanoate // H<sub>2</sub>O // urea // 4-aminobutanoate
sulfite + H+  <-->  hydrogen sulfite			sulfite // H<SUP>+</SUP> // hydrogen sulfite
dGTP + 2 hydroxyl radical  ->  8-oxo-dGTP + H2O			hydroxyl radical // dGTP // 8-oxo-dGTP // H<sub>2</sub>O
a fatty aldehyde + NAD+ + H2O  =  a fatty acid + NADH + 2 H+	EC-1.2.1.3		H<sub>2</sub>O // NAD<sup>+</sup> // a fatty aldehyde // a fatty acid // NADH // H<SUP>+</SUP>
alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + a dolichyl beta-D-glucosyl phosphate  ->  alpha-D-Glc-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + a dolichyl phosphate + H+	EC-2.4.1.267	protein <i>N</i>-glycosylation (eukaryotic, high mannose)	a dolichyl &beta;-D-glucosyl phosphate // &alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;6)]-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&alpha;-D-GlcNAc-diphosphodolichol // &alpha;-D-Glc-(1&rarr;3)-&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;6)]-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&alpha;-D-GlcNAc-diphosphodolichol // a dolichyl phosphate // H<SUP>+</SUP>
spermidine + an [eIF5A-precursor]-lysine  =  an [eIF5A-precursor]-deoxyhypusine + propane-1,3-diamine + H+	EC-2.5.1.46		an [eIF5A-precursor]-lysine // spermidine // an [eIF5A-precursor]-deoxyhypusine // propane-1,3-diamine // H<SUP>+</SUP>
glycerophosphorylethanolamine phosphodiesterase	EC-3.1.4.46 // EC-3.1.4.2	phospholipid remodeling (phosphatidylethanolamine, yeast)	H<sub>2</sub>O // <i>sn</i>-glycero-3-phosphoethanolamine // <i>sn</i>-glycerol 3-phosphate // ethanolamine // H<SUP>+</SUP>
(S)-dihydroorotate + H2O  <-  N-carbamoyl-L-aspartate + H+	EC-3.5.2.3	UMP biosynthesis	H<sub>2</sub>O // (<i>S</i>)-dihydroorotate // H<SUP>+</SUP> // <i>N</i>-carbamoyl-L-aspartate
GDP-alpha-D-mannose  =  GDP-beta-L-galactose	EC-5.1.3.18		GDP-&alpha;-D-mannose // GDP-&beta;-L-galactose
all-trans-heptaprenyl diphosphate + 2-carboxy-1,4-naphthoquinol + H+  =  CO2 + demethylmenaquinol-7 + diphosphate	EC-2.5.1.74		2-carboxy-1,4-naphthoquinol // all-<i>trans</i>-heptaprenyl diphosphate // H<SUP>+</SUP> // demethylmenaquinol-7 // diphosphate // CO<SUB>2</SUB>
5-phospho-beta-D-ribosylamine + L-glutamate + diphosphate  <-  5-phospho-alpha-D-ribose 1-diphosphate + L-glutamine + H2O	EC-2.4.2.14	5-aminoimidazole ribonucleotide biosynthesis II // 5-aminoimidazole ribonucleotide biosynthesis I	L-glutamate // diphosphate // 5-phospho-&beta;-D-ribosylamine // 5-phospho-&alpha;-D-ribose 1-diphosphate // L-glutamine // H<sub>2</sub>O
alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + a dolichyl beta-D-mannosyl phosphate  ->  alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-diphosphodolichol + a dolichyl phosphate + H+	EC-2.4.1.258	protein <i>N</i>-glycosylation (eukaryotic, high mannose)	a dolichyl &beta;-D-mannosyl phosphate // &alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&alpha;-D-GlcNAc-diphosphodolichol // &alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;3)-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&alpha;-D-GlcNAc-diphosphodolichol // a dolichyl phosphate // H<SUP>+</SUP>
a myo-inositol monophosphate + H2O  ->  myo-inositol + phosphate	EC-3.1.3.25		H<sub>2</sub>O // a <i>myo</i>-inositol monophosphate // <I>myo</I>-inositol // phosphate
sn-glycerol 3-phosphate + NAD(P)+  <-  glycerone phosphate + NAD(P)H + H+	EC-1.1.1.94	CDP-diacylglycerol biosynthesis II // CDP-diacylglycerol biosynthesis I	NAD(P)<sup>+</sup> // <i>sn</i>-glycerol 3-phosphate // glycerone phosphate // NAD(P)H // H<SUP>+</SUP>
D-ribulose 5-phosphate + ATP  ->  D-ribulose-1,5-bisphosphate + ADP + H+	EC-2.7.1.19	Rubisco shunt // Calvin-Benson-Bassham cycle	ATP // D-ribulose 5-phosphate // H<SUP>+</SUP> // D-ribulose-1,5-bisphosphate // ADP
UDP-alpha-D-glucose + (1,4-alpha-D-glucosyl)(n)  glycogenin  =  (1,4-alpha-D-glucosyl)(n+1) glycogenin + UDP	EC-2.4.1.11		UDP-&alpha;-D-glucose // a glucosylated glycogenin // UDP
an exposed unphosphorylated, unbranched malto-oligosaccharide tail on amylopectin + n H2O  ->  amylopectin + maltose	EC-3.2.1.2		H<sub>2</sub>O // an exposed unphosphorylated, unbranched malto-oligosaccharide tail on amylopectin // amylopectin // maltose
isocitrate dehydrogenase (NADP<small><sup>+</sup></small>)		D-threo-isocitrate + NADP+  <-->  2-oxoglutarate + CO2 + NADPH	NADP<sup>+</sup> // D-<i>threo</i>-isocitrate // oxalosuccinate // NADPH // H<SUP>+</SUP>
(3S)-hydroxyadipyl-CoA + NAD+  =  3-oxoadipyl-CoA + NADH + H+	EC-1.1.1.35		NAD<sup>+</sup> // (3S)-hydroxyadipyl-CoA // H<SUP>+</SUP> // 3-oxoadipyl-CoA // NADH
obtusifoliol + 3 NADPH + 3 oxygen + 2 H+  ->  4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol + formate + 3 NADP+ + 4 H2O	EC-1.14.13.70		H<SUP>+</SUP> // NADPH // oxygen // obtusifoliol // 4&alpha;-methyl-5&alpha;-ergosta-8,14,24(28)-trien-3&beta;-ol // formate // H<sub>2</sub>O // NADP<sup>+</sup>
14-hydroxylanosterol 14-dehydrogenase		lanosterol + 3 NADPH + 3 oxygen + 2 H+  ->  4,4-dimethyl-cholesta-8,12,24-trienol + formate + 3 NADP+ + 4 H2O	oxygen // NADPH // 14-hydroxylanosterol // H<SUP>+</SUP> // 14-oxolanosterol // NADP<sup>+</sup> // H<sub>2</sub>O
(R)-4'-phosphopantothenate + L-cysteine + CTP  ->  R-4'-phosphopantothenoyl-L-cysteine + CMP + diphosphate + H+	EC-6.3.2.5	coenzyme A biosynthesis I	CTP // L-cysteine // (<i>R</i>)-4'-phosphopantothenate // H<SUP>+</SUP> // R-4'-phosphopantothenoyl-L-cysteine // diphosphate // CMP
isovaleryl-CoA + FAD + H+  =  3-methylcrotonyl-CoA + FADH2	EC-1.3.8.4		H<SUP>+</SUP> // FAD // isovaleryl-CoA // 3-methylcrotonyl-CoA // FADH<SUB>2</SUB>
3-demethylubiquinone-7 3-O-methyltransferase	EC-2.1.1.64		3-demethylubiquinol-<i>7</i> // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // ubiquinol-<i>7</i> // <i>S</i>-adenosyl-L-homocysteine
&alpha;-amylase	EC-3.2.1	starch degradation V	H<sub>2</sub>O // starch // a maltodextrin // maltose // D-glucopyranose
(R)-mevalonate + coenzyme A + 2 NADP+  <-  (S)-3-hydroxy-3-methylglutaryl-CoA + 2 NADPH + 2 H+	EC-1.1.1.34	mevalonate pathway I	(<i>R</i>)-mevalonate // coenzyme A // NADP<sup>+</sup> // H<SUP>+</SUP> // NADPH // (<i>S</i>)-3-hydroxy-3-methylglutaryl-CoA
2-oxoglutarate dehydrogenase complex		TCA cycle II (plants and fungi)	NAD<sup>+</sup> // coenzyme A // 2-oxoglutarate // succinyl-CoA // CO<SUB>2</SUB> // NADH
ATP + H2O  =  ADP + phosphate + H+	EC-3.6.4.6 // EC-3.6.1.3 // EC-3.6.1.15	ATP + 2 H2O  ->  AMP + 2 phosphate + 2 H+	H<sub>2</sub>O // ATP // ADP // phosphate // H<SUP>+</SUP>
cortisone &alpha;-reductase	EC-1.3.1.22		NADP<sup>+</sup> // 4,5&alpha;-dihydrocortisone // cortisone // NADPH // H<SUP>+</SUP>
a long-chain fatty acid + ATP + coenzyme A  ->  a long-chain fatty acyl-CoA + AMP + diphosphate	EC-6.2.1.3	long-chain fatty acid activation	ATP // coenzyme A // a long-chain fatty acid // a long-chain fatty acyl-CoA // diphosphate // AMP
(S)-3-hydroxy-(7Z)-tetradecenoyl-CoA  <-  (2E,7Z)-tetradecenoyl-CoA + H2O	EC-1.1.1.35		(S)-3-hydroxy-(7Z)-tetradecenoyl-CoA // (2E,7Z)-tetradecenoyl-CoA // H<sub>2</sub>O
cysteamine + oxygen  ->  hypotaurine + H+	EC-1.13.11.19		cysteamine // oxygen // H<SUP>+</SUP> // hypotaurine
S-adenosyl-L-methionine + 3-demethylubiquinol-9  ->  S-adenosyl-L-homocysteine + ubiquinol-9 + H+	EC-2.1.1.64	ubiquinol-9 biosynthesis (eukaryotic)	3-demethylubiquinol-9 // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // ubiquinol-<i>9</i> // <i>S</i>-adenosyl-L-homocysteine
15-tetracosenoate&mdash;CoA ligase	EC-6.2.1.3		ATP // coenzyme A // (15<i>Z</i>)-tetracosenoate // (<i>Z</i>)-15-tetracosenoyl-CoA // diphosphate // AMP
acetoacetate + ATP + coenzyme A  ->  acetoacetyl-CoA + AMP + diphosphate	EC-6.2.1.16		ATP // acetoacetate // coenzyme A // acetoacetyl-CoA // diphosphate // AMP
salicylaldehyde + NAD+ + H2O  =  salicylate + NADH + 2 H+	EC-1.2.1.65		H<sub>2</sub>O // NAD<sup>+</sup> // salicylaldehyde // salicylate // NADH // H<SUP>+</SUP>
L-phenylalanine + L-erythro-5,6,7,8-tetrahydrobiopterin + oxygen  ->  L-tyrosine + 4alpha-hydroxy-tetrahydrobiopterin	EC-1.14.16.1		L-phenylalanine // oxygen // L-<i>erythro</i>-5,6,7,8-tetrahydrobiopterin // L-tyrosine // 4&alpha;-hydroxy-tetrahydrobiopterin
S-methyl-L-methionine + L-homocysteine  ->  2 L-methionine + H+	EC-2.1.1.10		L-homocysteine // S-methyl-L-methionine // H<SUP>+</SUP> // L-methionine
stearoyl-CoA + H2O  ->  stearate + coenzyme A + H+	EC-3.1.2.2		H<sub>2</sub>O // stearoyl-CoA // H<SUP>+</SUP> // stearate // coenzyme A
(<i>S</i>)-3-methyl-2-oxopentanoate dehydrogenase (acylating)	EC-1.2.1	L-isoleucine degradation I	coenzyme A // NAD<sup>+</sup> // (<i>S</i>)-3-methyl-2-oxopentanoate // 2-methylbutanoyl-CoA // NADH // CO<SUB>2</SUB>
an [(E3-independent) E2 ubiquitin-conjugating enzyme]-S-ubiquitinyl-L-cysteine + a [protein]-L-lysine  ->  a [protein]-N6-monoubiquitinyl-L-lysine + an [(E3-independent) E2 ubiquitin-conjugating enzyme]-L-cysteine + H+	EC-2.3.2.24	protein ubiquitylation	a [protein]-L-lysine // an [(E3-independent) E2 ubiquitin-conjugating enzyme]-<i>S</i>-ubiquitinyl-L-cysteine // a [protein]-<i>N<sup>6</sup></i>-monoubiquitinyl-L-lysine // an [(E3-independent) E2 ubiquitin-conjugating enzyme]-L-cysteine // H<SUP>+</SUP>
acetyl-CoA + spermidine  =  N1-acetylspermidine + coenzyme A + H+	EC-2.3.1.57		spermidine // acetyl-CoA // <i>N</i><SUP>1</SUP>-acetylspermidine // H<SUP>+</SUP> // coenzyme A
3-deoxy-D-arabino-heptulosonate 7-phosphate  ->  3-dehydroquinate + phosphate	EC-4.2.3.4	3-dehydroquinate biosynthesis I	3-deoxy-D-arabino-heptulosonate 7-phosphate // 3-dehydroquinate // phosphate
UDP-alpha-D-sulfoquinovopyranose + H2O  <-  UDP-alpha-D-glucose + sulfite + H+	EC-3.13.1.1	sulfoquinovosyl diacylglycerol biosynthesis	H<sub>2</sub>O // UDP-&alpha;-D-sulfoquinovopyranose // UDP-&alpha;-D-glucose // sulfite // H<SUP>+</SUP>
selenite + AMP + glutathione disulfide + 3 H+  =  adenosine 5'-phosphoselenate + 2 glutathione	EC-1.8.4.9		H<SUP>+</SUP> // glutathione disulfide // AMP // selenite // adenosine 5'-phosphoselenate // glutathione
dATP + H2O  ->  dADP + phosphate + H+		dATP + 2 H2O  ->  dAMP + 2 phosphate + 2 H+	H<sub>2</sub>O // dATP // dADP // phosphate // H<SUP>+</SUP>
a monocarboxylic acid amide + H2O  =  a monocarboxylate + ammonium	EC-3.5.1.4		H<sub>2</sub>O // a monocarboxylic acid amide // a monocarboxylate // ammonium
3-cis-dodecenoyl-CoA + acetyl-CoA  <-  3-oxo-(5Z)-tetradecenoyl-CoA + coenzyme A	EC-2.3.1.16		acetyl-CoA // 3-<i>cis</i>-dodecenoyl-CoA // 3-oxo-(5Z)-tetradecenoyl-CoA // coenzyme A
dUDP + an oxidized thioredoxin + H2O  <-  UDP + a reduced thioredoxin	EC-1.17.4.1	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	H<sub>2</sub>O // an oxidized thioredoxin // dUDP // UDP // a reduced thioredoxin
4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate  ->  xanthurenate + H+ + H2O			4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate // H<SUP>+</SUP> // xanthurenate // H<sub>2</sub>O
UDP-alpha-D-glucose + alpha-D-galactose 1-phosphate  ->  UDP-alpha-D-galactose + alpha-D-glucopyranose 1-phosphate	EC-2.7.7.12	D-galactose degradation V (Leloir pathway) // D-galactose degradation I (Leloir pathway)	&alpha;-D-galactose 1-phosphate // UDP-&alpha;-D-glucose // UDP-&alpha;-D-galactose // &alpha;-D-glucopyranose 1-phosphate
(S)-dihydroorotate + fumarate  ->  orotate + succinate	EC-1.3.98.1		fumarate // (<i>S</i>)-dihydroorotate // orotate // succinate
all-trans-nonaprenyl diphosphate + 2-carboxy-1,4-naphthoquinol + H+  =  CO2 + demethylmenaquinol-9 + diphosphate	EC-2.5.1.74		H<SUP>+</SUP> // 2-carboxy-1,4-naphthoquinol // all-<i>trans</i>-nonaprenyl diphosphate // demethylmenaquinol-9 // diphosphate // CO<SUB>2</SUB>
maltose + H2O  =  2 D-glucopyranose	EC-3.2.1.20		H<sub>2</sub>O // maltose // D-glucopyranose
GDP + H2O  =  GMP + phosphate + H+	EC-3.6.1.42	GTP + 2 H2O  ->  GMP + 2 phosphate + 2 H+	H<sub>2</sub>O // GDP // H<SUP>+</SUP> // GMP // phosphate
3S-(4-hydroxyphenyl)-3-hydroxy-propanoyl-CoA  =  4-coumaroyl-CoA + H2O	EC-4.2.1.17		3S-(4-hydroxyphenyl)-3-hydroxy-propanoyl-CoA // 4-coumaroyl-CoA // H<sub>2</sub>O
UMP + diphosphate  =  5-phospho-alpha-D-ribose 1-diphosphate + uracil	EC-2.4.2.9		UMP // diphosphate // 5-phospho-&alpha;-D-ribose 1-diphosphate // uracil
benzaldehyde + NADP+ + H2O  =  benzoate + NADPH + 2 H+	EC-1.2.1.7		NADP<sup>+</sup> // H<sub>2</sub>O // benzaldehyde // benzoate // NADPH // H<SUP>+</SUP>
lauroyl-CoA + H2O  ->  laurate + coenzyme A + H+	EC-3.1.2.2		H<sub>2</sub>O // lauroyl-CoA // H<SUP>+</SUP> // laurate // coenzyme A
2 (2E,6E)-farnesyl diphosphate  =  presqualene diphosphate + diphosphate	EC-2.5.1.103	2 (2E,6E)-farnesyl diphosphate + NAD(P)H + H+  ->  squalene + NAD(P)+ + 2 diphosphate	(2<i>E</i>,6<i>E</i>)-farnesyl diphosphate // presqualene diphosphate // diphosphate
indole-3-acetamide + H2O  =  indole-3-acetate + ammonium	EC-3.5.1.4		H<sub>2</sub>O // indole-3-acetamide // indole-3-acetate // ammonium
uridine2605 in 23S rRNA  =  a pseudouridine2605 in 23S rRNA	EC-5.4.99.22		uridine<sup>2605</sup> in 23S rRNA // a pseudouridine<sup>2605</sup> in 23S rRNA
beta-D-fructofuranose 6-phosphate + ATP  ->  beta-D-fructose 2,6-bisphosphate + ADP + H+	EC-2.7.1.105	fructose 2,6-bisphosphate biosynthesis	ATP // &beta;-D-fructofuranose 6-phosphate // H<SUP>+</SUP> // &beta;-D-fructose 2,6-bisphosphate // ADP
docosahexaenoyl-CoA + acetyl-CoA  <-  3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + coenzyme A	EC-2.3.1.16	docosahexaenoate biosynthesis III (6-desaturase, mammals)	acetyl-CoA // docosahexaenoyl-CoA // 3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA // coenzyme A
S-adenosyl-L-methionine + 2-methoxy-6-all trans-decaprenyl-2-methoxy-1,4-benzoquinol  ->  6-methoxy-3-methyl-2-all-trans-decaprenyl-1,4-benzoquinol + S-adenosyl-L-homocysteine + H+	EC-2.1.1.201	ubiquinol-10 biosynthesis (eukaryotic)	2-methoxy-6-<i>all trans</i>-decaprenyl-2-methoxy-1,4-benzoquinol // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // 6-methoxy-3-methyl-2-<i>all-trans</i>-decaprenyl-1,4-benzoquinol // <i>S</i>-adenosyl-L-homocysteine
initiator tRNAMet + L-methionine + ATP + H+  ->  an L-methionyl-[initiator tRNAMet] + AMP + diphosphate	EC-6.1.1.10	tRNA charging	H<SUP>+</SUP> // ATP // L-methionine // initiator tRNA<sup>Met</sup> // an L-methionyl-[initiator tRNA<SUP>Met</SUP>] // diphosphate // AMP
an [amino-group carrier protein]-C-terminal-gamma-(L-glutamate 5-semialdehyde-2-yl)-L-glutamate + NADP+ + phosphate  =  an [amino-group carrier protein]-C-terminal-gamma-(5-phospho-L-glutamyl)-L-glutamate + NADPH + H+	EC-1.2.1.38		phosphate // NADP<sup>+</sup> // an [amino-group carrier protein]-C-terminal-&gamma;-(L-glutamate 5-semialdehyde-2-yl)-L-glutamate // an [amino-group carrier protein]-C-terminal-&gamma;-(5-phospho-L-glutamyl)-L-glutamate // NADPH // H<SUP>+</SUP>
2 L-ascorbate + hydrogen peroxide + H+  ->  L-ascorbate + L-dehydro-ascorbate + 2 H2O	EC-1.11.1.11	L-ascorbate degradation V	H<SUP>+</SUP> // hydrogen peroxide // L-ascorbate // L-dehydro-ascorbate // H<sub>2</sub>O
octaprenyldihydroxybenzoate methyltransferase	EC-2.1.1.114		3,4-dihydroxy-5-<i>all-trans</i>-octaprenylbenzoate // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // 3-methoxy-4-hydroxy-5-<i>all-trans</i>-octaprenylbenzoate // <i>S</i>-adenosyl-L-homocysteine
zeinoxanthin + NADPH + H+ + oxygen  ->  lutein + NADP+ + H2O	EC-1.14.99.45	lutein biosynthesis	oxygen // NADPH // zeinoxanthin // H<SUP>+</SUP> // lutein // NADP<sup>+</sup> // H<sub>2</sub>O
8-oxo-dGTP + 2 H2O  =  8-oxo-dGMP + 2 phosphate + 2 H+	EC-3.6.1.5		H<sub>2</sub>O // 8-oxo-dGTP // 8-oxo-dGMP // phosphate // H<SUP>+</SUP>
prostaglandin-H2  =  prostaglandin E2	EC-5.3.99.3		prostaglandin-H<sub>2</sub> // prostaglandin E<sub>2</sub>
