Compound	SMILES
L-lysine	C([NH3+])CCC[C@H]([NH3+])C([O-])=O
adenine-ring	C1(\NC2(\C(\N=1)=N/C=N\C(/N)=2))
a methyl group	C
3,24-dioxocholest-4-en-26-oyl-CoA	C[C@H](CCC(=O)C(C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C)[C@H]6(CC[C@H]7([C@@H]5(CCC4(\[C@@](CCC(=O)\C=4)(C)[C@H]5CC[C@](C)67))))
5-amino-6-(D-ribitylamino)uracil	C(NC1(NC(NC(=O)C(N)=1)=O))[C@H](O)[C@H](O)[C@H](O)CO
3,8-divinyl chlorophyllide a	C=CC4(\C(/C)=C5(\C=C7([C@@H](C)[C@H](CCC(=O)[O-])C(\C6(/[C@@H-](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C)=C(C=C)/C(\C=C(C(\C)=1)/2)=N3))=4)5))=6)))=N7)))
1D-<i>myo</i>inositol 5-diphosphate 1,2,3,4,6-pentakisphosphate	[C@@H]1(OP([O-])([O-])=O)([C@@H](OP([O-])([O-])=O)[C@H](OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)OP([O-])(=O)[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])1)
a-dxyl-PEN-1:5	
phytyl diphosphate	CC(CCC[C@H](CCC[C@H](CCCC(\C)=C/COP([O-])(=O)OP([O-])(=O)[O-])C)C)C
7-dehydrodesmosterol	CC(C)=CCC[C@@H](C)[C@H]1(CC[C@@H]4([C@@](C)1CC[C@H]3([C@]2(C)(C(/C[C@@H](O)CC2)=C/C=C34))))
5-<i>cis</i>, 7-<i>trans</i>-tetradecadienoyl-CoA	CCCCCC/C=C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(<i>S</i>)-2-amino-6-oxohexanoate	C(=O)CCC[C@H]([NH3+])C(=O)[O-]
R-4'-phosphopantothenoyl-L-cysteine	CC(C)(COP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)N[C@@H](CS)C(=O)[O-]
x-dman-HEX-1:5|6:a	
1-methylnicotinamide	C[N+]1(\C=C(\C=C/C=1)\C(=O)N)
carbamoyl phosphate	C(=O)(N)OP(=O)([O-])[O-]
3-<i>cis</i>, 5-<i>trans</i>-dodecadienoyl-CoA	CCCCCC/C=C/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
indole-3-acetonitrile	C1(\NC2(/C=C\C=C/C(/C(\CC#N)=1)=2))
catechol	C1(\C=C/C(/O)=C(\C=1)/O)
4-dihydrocoumaroyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC1(\C=C/C(/O)=C\C=1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
&alpha;-D-glucuronate	[C@H]1(O)([C@@H](O)[C@@H](O)O[C@H](C(=O)[O-])[C@@H](O)1)
poriferst-7-enol	CC[C@H](C(C)C)CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)C[C@H](CC=1)2))CC[C@](C)34)))
3-oxo-4-pregnene-20-carboxyl-CoA	C[C@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[C@H]6(CC[C@H]7([C@@H]5(CCC4(\[C@@](CCC(=O)\C=4)(C)[C@H]5CC[C@](C)67))))
L-methionine	CSCC[C@H]([NH3+])C([O-])=O
adenylo-succinate	C(OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/NC(CC(=O)[O-])C(=O)[O-])=N\C=N/C2=3)))
lathosterol	CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2([C@H](CC1)[C@]3(C)([C@@H](CC=2)C[C@@H](O)CC3)))CC4)))C
<i>keto</i>-D-ribose 5-phosphate	C(=O)[C@H](O)[C@H](O)[C@@H](COP([O-])([O-])=O)O
5,10-methylene-tetrahydromethanopterin	C[C@H]4([C@@H]3([C@@H](C)N(C2(\C=C/C(\C[C@H](O)[C@H](O)[C@H](O)CO[C@@H]1([C@H](O)[C@@H]([C@@H](COP([O-])(=O)O[C@H](C(=O)[O-])CCC(=O)[O-])O1)O))=C\C=2))CN3C5(\C(=O)NC(/N)=N/C(\N4)=5)))
a <i>holo</i> citrate-lyase	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@@H]2([C@@H](O)[C@@H](O[C@@H]1([C@H](O)[C@H](O)[C@@H](COP(=O)([O-])OC[C@H](N[an apo [citrate-lyase acyl-carrier protein]])C(=O)[an apo [citrate-lyase acyl-carrier protein]])O1))[C@@H](O2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)C(=O)NCCC(=O)NCCS
pyridoxal	CC1(/N=C\C(\CO)=C(C(/O)=1)\C=O)
(<i>S</i>)-1-pyrroline-5-carboxylate	C1(\CC[C@H](\N=1)C(=O)[O-])
4-imidazoleacetate	C1(\N\C=C(CC(=O)[O-])/N=1)
1-[18-hydroxyoeoyl]-2-[18-hydroxy-lioleoyl]-<i>sn</i>-glycerol 3-phosphate	C(O)CCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCCO)COP([O-])(=O)[O-])=O
D-ribulose-1,5-bisphosphate	C(OP([O-])([O-])=O)[C@@H](O)[C@@H](O)C(=O)COP(=O)([O-])[O-]
(3S)-hydroxy-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA	CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC[C@H](O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
a hydroxyl group	[OH-]
&beta;-D-mannuronate	C([O-])(=O)[C@H]1(O[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)1)
(<i>S</i>)-nicotine	C1(CC[C@H]([NH+](C)1)C2(\C=N/C=C\C=2))
(11<i>Z</i>)-3-oxo-hexadecenoyl-CoA	CCCC\C=C/CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(<i>S</i>)-3-hydroxybutanoyl-CoA	C[C@@H](CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)O
1-aminocyclopropane-1-carboxylate	C([O-])(=O)C1(CC1)[NH3+]
(11<i>Z</i>)-(S)-3-hydroxyhexadec-11-enoyl-CoA	CCCC\C=C/CCCCCCC[C@@H](CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)O
palmitoyl-CoA	CCCCCCCCCCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
(S)-3-hydroxy-(5Z)-dodecenoyl-CoA	CCCCCC\C=C/C[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
a-HEP-1:5	
ferulate	COC1(\C(\O)=C/C=C(/C=C/C([O-])=O)/C=1)
<i>aldehydo</i>-D-xylose	C(=O)[C@H](O)[C@@H](O)[C@H](O)CO
carbamate	C(=O)([O-])N
5'-hydroxycotinine	C1(=O)(CC[C@](O)(N(C)1)C2(\C=C/C=N\C=2))
18-hydroxylinoleoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCC\C=C/C\C=C/CCCCCO)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
D-glycerate	C(=O)([O-])[C@H](O)CO
hexadecanedioyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
dIDP	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H](C[C@H](O)1)N2(\C=N/C3(C(=O)N\C=N/C2=3)))
1-oleoyl-2-lyso-glycerone phosphate	CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])([O-])=O)=O
<i>aldehydo</i>-D-galactose	C(=O)[C@@H]([C@H]([C@H]([C@@H](CO)O)O)O)O
docosahexaenoyl-CoA	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(<i>E</i>)-2-methylcrotonoyl-CoA	C/C=C(C)/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
dihydrolipoamide	C(CCC(N)=O)C[C@@H](S)CCS
&beta;-D-mannosyl-(C55 &omega;-saturated dolichyl phosphate)	CC(C)CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(CCOP(=O)([O-])O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O)1))C
L,L-diaminopimelate	C([C@H](CCC[C@@H](C([O-])=O)[NH3+])[NH3+])([O-])=O
L-alanine	C[C@H]([NH3+])C([O-])=O
cholest-4-en-3-one	CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CCC1(\[C@@](CCC(=O)\C=1)(C)[C@H]2CC[C@](C)34))))
3-oxo-(7Z)-hexadecenoyl-CoA	CCCCCCCC\C=C/CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
prephytoene diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/[C@@H]1([C@](CC/C=C(C)/CC/C=C(C)/CCC=C(C)C)([C@H]1COP(OP(=O)([O-])[O-])([O-])=O)C)
an amino group	[C-3][NH3+]
b-lara-PEN-1:4	
methylglyoxal	CC(C=O)=O
<i>S</i>-methyl-5'-thioadenosine	CSC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(\C/2=N/C=N\C(/N)=3)))
2-methylbutanol	CCC(CO)C
demethylmenaquinol-12	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
H<SUP>+</SUP>	[H+]
UDP-&alpha;-D-glucose	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2([C@@H](O)[C@@H](O)[C@@H](O2)N3(\C=C/C(=O)NC(=O)3)))
o-dgal-HEX-0:0|1:aldi	
2-dehydro-3-deoxy-D-gluconate 6-phosphate	C(=O)([O-])C(=O)C[C@H](O)[C@H](O)COP([O-])(=O)[O-]
b-xglc-HEX-1:5|6:a	
(3R)-hydroxy-tetracosapentaenoyl-CoA	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC[C@@H](O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
(<i>S</i>)-2-hydroxyglutarate	C(=O)([O-])[C@@H](O)CCC(=O)[O-]
CTP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(/N)=N\C(=O)2))
b-dman-HEX-1:5|6:d	
D-sorbitol	C([C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O
3-oxo-docosapentaenoyl-CoA	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
glycerol	C(C(O)CO)O
(<i>S</i>)-(+)-allantoin	[C@@H]1(NC(N)=O)(NC(=O)NC(=O)1)
L-histidinol-phosphate	C1(\N\C=N/C(\C[C@@H](COP([O-])(=O)[O-])[NH3+])=1)
<i>cis</i>-vaccenate	CCCCCC\C=C/CCCCCCCCCC(=O)[O-]
glycolate	C(C(=O)[O-])O
ADP	C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])[O-])([O-])=O
(3R,5S)-1-pyrroline-3-hydroxy-5-carboxylate	C1(\[C@H](O)C[C@@H](C([O-])=O)\N=1)
x-dara-PEN-1:4	
(2<i>S</i>)-ethylmalonyl-CoA	CC[C@H](C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)C([O-])=O
selenophosphate	[O-]P([O-])(O)=[Se]
geranylgeranyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(=O)([O-])OP(=O)([O-])[O-]
porphobilinogen	C(C1(\N\C=C(CCC(=O)[O-])/C(\CC(=O)[O-])=1))[NH3+]
4-guanidinobutyramide	C(NC(N)=[NH2+])CCC(=O)N
&alpha;-D-ribose 5-phosphate	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O)O1)
acetoacetyl-CoA	CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(S)-4-amino-5-oxopentanoate	C([C@H](CCC([O-])=O)[NH3+])=O
7,8-dihydroneopterin	C1(NC2(/N=C(N)\NC(=O)C(/N=C1/[C@H](O)[C@H](O)CO)=2))
4&alpha;-formyl-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol	CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)[C@@](C)(C=O)3)))CC4)))C
3-methoxy-4-hydroxy-5-<i>all-trans</i>-nonaprenylbenzoate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(/C=C(C(/O)=1)/OC)/C([O-])=O)
methanol	CO
phytyl monophosphate	CC(CCC[C@H](CCC[C@@H](C)CCCC(\C)=C/COP([O-])(=O)[O-])C)C
methylarsonate	C[As](=O)([O-])O
caldariellaquinol	CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCC1(/C(/SC)=C(C2(\C=C/SC(\C(\O)=1)=2))/O)
(<i>R</i>)-2,3-dihydroxy-3-methylpentanoate	CC[C@](O)(C)[C@H](C([O-])=O)O
4-hydroxybenzoate	C(C1(\C=C/C(/O)=C\C=1))(=O)[O-]
3,4-dihydroxyphenylglycolaldehyde	C(=O)[C@H](O)C1(\C=C/C(/O)=C(/C=1)/O)
&alpha;-D-mannopyranose	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@H](O)[C@@H](O)O1)
L-arginine	C(NC(N)=[NH2+])CC[C@H]([NH3+])C(=O)[O-]
dTDP-4-dehydro-6-deoxy-&alpha;-D-glucopyranose	CC1(\C(=O)NC(=O)N(\C=1)[C@H]3(C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]2(O[C@H](C)C(=O)[C@H](O)[C@@H](O)2))O3))
(2<i>E</i>,11<i>Z</i>)-hexadec-2,11-dienoyl-CoA	CCCC\C=C/CCCCCCC/C=C/C(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
galactinol	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)O[C@@H]2([C@H]([C@@H]([C@H]([C@H]([C@H]2O)O)O)O)O)))O
(2E,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
GDP-&alpha;-D-mannose	C(OP(=O)([O-])OP(=O)([O-])O[C@H]1(O[C@@H]([C@@H](O)[C@H](O)[C@H](O)1)CO))[C@@H]2([C@@H](O)[C@@H](O)[C@@H](O2)N3(\C=N/C4(C(=O)NC(/N)=N/C3=4)))
4,4-dimethyl-5&alpha;-cholesta-8-en-3-&beta;-ol	CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)C(C)(C)3)))CC4)))C
zymosterol	CC(C)=CCC[C@@H](C)[C@H]2(CC[C@H]3(C4(\CC[C@H]1(C[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))
(2E)-hexadecenal	CCCCCCCCCCCCC/C=C/C=O
(2E,11Z)-octadecenoyl-CoA	CCCCCC\C=C/CCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
salicylaldehyde	C1(\C=C/C(/O)=C(\C=1)/C=O)
1-oleoyl-2-palmitoyl-glycerol	CCCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCCCCCCCCCC)CO)=O
3-demethylubiquinol-10	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\O)
a-HEX-1:5|6:a	
phosphocholine	C[N+](CCOP([O-])([O-])=O)(C)C
b-dman-HEX-1:5|6:a	
L-citrulline	C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-]
L-cystine	C([C@@H](C(=O)[O-])[NH3+])SSC[C@@H](C([O-])=O)[NH3+]
acetoacetate	CC(=O)CC([O-])=O
3-demethylubiquinol-<i>8</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\O)
6,7-dihydrobiopterin	C[C@H](O)[C@H](O)C1(/N=C2(C(/NC1)=N\C(/N)=N/C(=O)2))
(<i>S</i>)-dihydroorotate	C1(C(=O)NC(=O)N[C@H](C(=O)[O-])1)
<i>sn</i>-glycerol 3-phosphate	C(OP([O-])(=O)[O-])[C@H](O)CO
4&alpha;-methyl-5&alpha;-ergosta-8,14,24(28)-trien-3&beta;-ol	CC(C)C(CC[C@@H](C)[C@H]2(CC=C3(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4)))))=C
(S)-3-hydroxy-(9Z)-hexadecenoyl-CoA	CCCCCC\C=C/CCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
3-hydroxy-L-kynurenine	C([O-])(=O)[C@@H]([NH3+])CC(=O)C1(/C=C\C=C(C(\N)=1)\O)
6-<i>trans</i>-3-oxo-tridecenoyl-CoA	CCCCCC/C=C/CCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline	C(C1(O)(NC(=O)/N=C1/NC(N)=O))(=O)[O-]
<i>S</i>-ureidoglycolate	[C@@H](O)(C([O-])=O)NC(N)=O
17-&alpha;-hydroxypregnenolone	CC(=O)[C@@]3(O)(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
a C52-&alpha;-meroacyl-adenylate	CCCCCCCCCCCCCCCCCCC1(CC1CCCCCCCCCCC2(CC2CCCCCCCCCCCCCCCCCC(=O)OP(OC[C@@H]5([C@H]([C@H]([C@H](N3(C4(\N=C/N=C(C(\N=C/3)=4)/N)))O5)O)O))([O-])=O))
non-ribosomal peptide synthase group	CC(C)(COP(=O)([O-])OC[C@H](N[a non-ribosomal peptide synthase])C(=O)[a non-ribosomal peptide synthase])[C@@H](O)C(=O)NCCC(=O)NCCS
6-methoxy-3-methyl-2-<i>all-trans</i>-decaprenyl-1,4-benzoquinol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C(\C)=C(/C=C(C(/O)=1)/OC)/O)
phosphate	[O-]P(=O)(O)[O-]
1-[18-hydroxyoeoyl]-2-[18-hydroxy-lioleoyl]-<i>sn</i>-glycerol	C(O)CCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCCO)CO)=O
indole-3-ethanol	C1(\NC2(/C=C\C=C/C(/C(\CCO)=1)=2))
ammonium	[NH4+]
3-methylthiopropanal	CSCCC=O
3-dehydroquinate	C1([C@@H](O)[C@H](O)C(=O)C[C@@](O)(C([O-])=O)1)
b-dglc-HEX-1:5	
S-methylthioglycolate	C([O-])(=O)CSC
orotidine 5'-phosphate	C(OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(C(/C(=O)[O-])=C/C(=O)NC(=O)2))
L-&alpha;-amino-&epsilon;-keto-pimelate	C([O-])(=O)[C@H](CCCC(C([O-])=O)=O)[NH3+]
L-cystathionine	C(SC[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C([O-])=O
ethylene glycol	C(CO)O
L-aspartate-semialdehyde	C(=O)C[C@H]([NH3+])C(=O)[O-]
x-lgal-HEX-1:5	
2-carboxy-L-xylonolactone	C(O)C1(OC(=O)C(O)(C(=O)[O-])C(O)1)
1-(5-phospho-&beta;-D-ribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide	C(/N[C@@H]1(O[C@H](COP([O-])(=O)[O-])[C@@H](O)[C@@H](O)1))=N\C3(N([C@@H]2(O[C@H](COP([O-])(=O)[O-])[C@@H](O)[C@@H](O)2))\C=N/C(C(N)=O)=3)
<i>O</i>-phosphoethanolamine	C(C[NH3+])OP([O-])([O-])=O
demethylmenaquinol-10	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
aminoacetone	CC(C[NH3+])=O
seleno-L-homocysteine	C(C[SeH])[C@H]([NH3+])C(=O)[O-]
glyoxylate	C(C(=O)[O-])=O
(2E,5Z)-tetradecenoyl-CoA	CCCCCCCC\C=C/C/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
n-octane	CCCCCCCC
